25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,48, United-States, <=50K
57, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,7298,0,40, United-States, >50K
56, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
34, Federal-gov, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
39, Private, 9th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,2432,0,60, United-States, >50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,99999,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
39, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,99999,0,55, United-States, >50K
57, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
21, Private, 1st-4th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
50, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,35, Jamaica, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,46, United-States, <=50K
43, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,57, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7687,0,50, United-States, >50K
31, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, 9th, Never-married, Sales, Other-relative, White, Male,3306,0,32, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,48, Mexico, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
40, Local-gov, Doctorate, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
23, State-gov, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,45, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Female,0,0,20, Jamaica, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,3372,0,25, United-States, >50K
33, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
44, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Bachelors, Never-married, Tech-support, Husband, White, Female,0,1897,40, United-States, >50K
23, Local-gov, 1st-4th, Never-married, Other-service, Own-child, White, Male,0,0,35, Mexico, <=50K
36, Federal-gov, 9th, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,5013,0,40, United-States, >50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,32, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Never-married, Sales, Husband, White, Male,15024,0,45, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
26, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, >50K
35, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
49, State-gov, Masters, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,4413,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
59, Private, Masters, Widowed, Craft-repair, Husband, White, Male,0,1902,45, United-States, >50K
51, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
45, Private, Some-college, Married-spouse-absent, Tech-support, Unmarried, Black, Male,0,0,35, United-States, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Mexico, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1904,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,45, United-States, <=50K
32, Private, Prof-school, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
18, Local-gov, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, >50K
51, State-gov, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, Local-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K
20, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,24, United-States, >50K
40, Local-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
35, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, United-States, <=50K
25, Private, Some-college, Never-married, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,35, United-States, <=50K
28, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
57, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Self-emp-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-spouse-absent, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1932,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
56, State-gov, Some-college, Divorced, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
33, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Assoc-acdm, Separated, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
25, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
42, Private, 7th-8th, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, >50K
68, Private, Bachelors, Widowed, Transport-moving, Unmarried, White, Male,0,0,7, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
24, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Local-gov, 12th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, >50K
31, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,4082,0,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
38, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,50, United-States, >50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,54, United-States, >50K
30, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,42, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
61, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
57, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,1902,45, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,40, United-States, <=50K
62, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1899,50, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7298,0,40, Yugoslavia, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,54, China, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,0,45, United-States, >50K
19, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,15, United-States, <=50K
66, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1609,19, Honduras, >50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,80, United-States, >50K
52, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,10573,0,15, United-States, <=50K
50, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,35, United-States, <=50K
32, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Male,0,1902,50, United-States, >50K
40, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
20, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, China, <=50K
43, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,50, United-States, >50K
45, Self-emp-not-inc, 11th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
59, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,36, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
57, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,1894,30, Portugal, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Private, Assoc-voc, Separated, Exec-managerial, Own-child, White, Male,4480,0,44, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
26, Self-emp-not-inc, Preschool, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,35, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, United-States, <=50K
27, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
62, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
38, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7687,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K
55, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,20, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7687,0,40, United-States, >50K
38, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,60, Mexico, >50K
33, Private, 11th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,15024,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,44, South, <=50K
36, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,20, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,52, United-States, >50K
47, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,35, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,15024,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,7298,0,40, China, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, Masters, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
26, Federal-gov, Assoc-acdm, Never-married, Protective-serv, Husband, White, Male,0,0,48, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,4386,0,40, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,25, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Male,0,0,45, United-States, >50K
53, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,20, United-States, <=50K
