47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Nicaragua, <=50K
31, Local-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Japan, <=50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,5, Japan, <=50K
33, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,3637,0,15, Germany, >50K
23, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,45, Laos, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,54, Poland, >50K
34, Local-gov, 7th-8th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Hong, <=50K
50, Federal-gov, HS-grad, Separated, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, Mexico, >50K
25, Private, Assoc-voc, Separated, Other-service, Wife, Black, Male,0,0,40, Japan, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
45, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Yugoslavia, <=50K
56, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Cuba, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Ecuador, <=50K
41, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Husband, Other, Female,0,0,45, Nicaragua, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Cuba, >50K
26, Private, 10th, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,50, Jamaica, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
32, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, South, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
38, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,1977,40, Dominican-Republic, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Canada, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,1977,40, Yugoslavia, >50K
56, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, >50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,55, Greece, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, Philippines, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Guatemala, >50K
19, Private, 11th, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,20, Portugal, <=50K
62, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Jamaica, <=50K
20, Private, 11th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, India, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, France, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Germany, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,1426,25, Ireland, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Japan, >50K
33, Private, 11th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,45, Ecuador, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, South, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,1977,40, Cuba, <=50K
18, Private, 1st-4th, Separated, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Germany, <=50K
56, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, South, >50K
28, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
21, Private, Some-college, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,36, Dominican-Republic, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,35, Haiti, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,60, Iran, >50K
27, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,80, Thailand, >50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Columbia, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
55, Private, Some-college, Never-married, Other-service, Wife, Black, Female,0,0,4, Hong, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male,2182,0,34, Taiwan, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,45, Guatemala, <=50K
41, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,24, Greece, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,58, Thailand, >50K
29, Private, HS-grad, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
40, Private, HS-grad, Divorced, Other-service, Wife, Other, Female,0,0,20, Taiwan, <=50K
71, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, South, <=50K
24, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Scotland, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, France, >50K
41, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,2938,0,40, China, >50K
48, Federal-gov, 7th-8th, Divorced, Sales, Husband, Black, Male,0,0,45, Jamaica, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, Taiwan, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Portugal, <=50K
33, Private, Masters, Divorced, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, Thailand, >50K
46, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,35, England, <=50K
44, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,72, Taiwan, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, Taiwan, <=50K
36, Without-pay, Prof-school, Separated, Prof-specialty, Husband, White, Male,0,0,48, Guatemala, <=50K
38, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,48, El-Salvador, <=50K
47, Private, HS-grad, Separated, Sales, Husband, Other, Male,0,0,45, Germany, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,35, Puerto-Rico, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,35, Taiwan, <=50K
20, Private, Some-college, Separated, Other-service, Own-child, Other, Female,0,0,3, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Separated, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,60, Scotland, <=50K
29, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
24, Private, 12th, Separated, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Taiwan, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,30, China, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Portugal, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
41, State-gov, HS-grad, Married-spouse-absent, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, India, <=50K
37, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
30, Local-gov, 7th-8th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Taiwan, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
51, State-gov, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,89, Honduras, <=50K
52, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Germany, <=50K
59, Local-gov, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
63, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Italy, >50K
40, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,32, Guatemala, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, United-States, <=50K
29, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,35, Ireland, >50K
52, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Hong, <=50K
45, Federal-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,3912,0,40, Japan, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,45, Columbia, <=50K
75, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Jamaica, >50K
30, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,43, Haiti, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,5145,0,40, Dominican-Republic, >50K
28, Local-gov, Some-college, Never-married, Sales, Own-child, Black, Female,0,1887,25, Honduras, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
47, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Japan, <=50K
24, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
47, State-gov, Some-college, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,15, Taiwan, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,48, India, >50K
25, Private, 12th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
63, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Vietnam, <=50K
51, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,99999,0,40, Hungary, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Italy, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,60, Peru, >50K
39, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,1887,60, United-States, >50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, India, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Ecuador, <=50K
25, Private, HS-grad, Separated, Sales, Own-child, Other, Male,0,0,50, Portugal, >50K
25, Private, HS-grad, Separated, Tech-support, Unmarried, Black, Male,0,0,38, Iran, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,35, Iran, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,48, South, <=50K
72, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,6, Peru, >50K
33, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,99, Mexico, >50K
37, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
26, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,52, El-Salvador, <=50K
23, Local-gov, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, India, <=50K
66, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,1927,40, Nicaragua, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Puerto-Rico, >50K
28, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Philippines, <=50K
45, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
51, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1977,40, Japan, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
73, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,9, Taiwan, <=50K
29, Private, 12th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
29, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Honduras, >50K
22, Private, HS-grad, Never-married, Transport-moving, Unmarried, Other, Male,0,0,40, South, <=50K
63, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,35, Yugoslavia, >50K
38, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
44, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,30, Honduras, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,60, Guatemala, <=50K
26, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Haiti, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
34, Private, Bachelors, Separated, Craft-repair, Other-relative, Black, Male,0,0,45, Nicaragua, <=50K
44, Private, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Iran, <=50K
31, Self-emp-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Male,0,0,31, Honduras, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Yugoslavia, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Italy, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,25, Cambodia, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, Mexico, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
60, Local-gov, Some-college, Divorced, Sales, Husband, Other, Male,0,0,35, Jamaica, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,15, Laos, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,50, Canada, >50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
38, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, South, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,54, Iran, <=50K
45, Local-gov, 5th-6th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Ecuador, >50K
46, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, South, >50K
54, Private, Some-college, Never-married, Protective-serv, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
37, Federal-gov, Some-college, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,45, Cambodia, <=50K
52, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
43, Self-emp-not-inc, 12th, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,45, Jamaica, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,40, Greece, >50K
54, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,1887,60, Italy, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Mexico, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
52, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,4461,0,40, Philippines, <=50K
23, Private, 11th, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, China, <=50K
35, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,64, Greece, <=50K
29, Private, Assoc-acdm, Separated, Exec-managerial, Unmarried, Black, Male,0,0,40, Scotland, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15405,0,40, Taiwan, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, <=50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Iran, >50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
31, State-gov, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,52, Guatemala, <=50K
42, Private, Bachelors, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
29, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
24, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Honduras, <=50K
28, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Honduras, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,9, Honduras, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,35, Greece, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, Mexico, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, South, >50K
36, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Black, Female,0,1977,40, Puerto-Rico, >50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,4208,0,60, Iran, >50K
52, Private, Bachelors, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,54, Taiwan, <=50K
39, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
46, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
26, Private, Bachelors, Separated, Craft-repair, Not-in-family, Black, Male,5178,0,46, Canada, >50K
50, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,13804,0,40, Portugal, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Philippines, >50K
