43, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,72, Dominican-Republic, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Haiti, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,16, Ireland, <=50K
21, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Trinadad&Tobago, <=50K
30, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Thailand, <=50K
27, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,65, China, >50K
55, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,15024,0,60, Hungary, >50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,16, Taiwan, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,5939,0,44, Guatemala, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,3254,0,40, Thailand, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
29, Private, HS-grad, Divorced, Other-service, Wife, Other, Female,0,0,25, Taiwan, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, South, >50K
23, Private, Preschool, Never-married, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Scotland, <=50K
41, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, France, >50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, China, >50K
37, Federal-gov, 9th, Divorced, Sales, Not-in-family, Black, Male,0,0,50, Jamaica, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, Taiwan, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Portugal, <=50K
20, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Iran, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Thailand, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,8, England, <=50K
47, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,4386,0,40, Haiti, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, Thailand, >50K
24, Self-emp-inc, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Taiwan, <=50K
37, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
20, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,25, Germany, <=50K
39, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
24, Private, Masters, Never-married, Other-service, Not-in-family, Other, Male,4332,0,40, Taiwan, >50K
28, Private, Some-college, Separated, Exec-managerial, Own-child, Other, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Scotland, <=50K
43, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
46, Private, Assoc-acdm, Separated, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
31, Private, Masters, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,40, Portugal, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, State-gov, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, India, <=50K
27, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
32, Local-gov, 1st-4th, Never-married, Other-service, Wife, White, Male,0,0,25, Taiwan, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, El-Salvador, <=50K
28, State-gov, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, Honduras, <=50K
24, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
61, Local-gov, Masters, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,4386,0,40, Nicaragua, >50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Italy, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
31, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Columbia, >50K
26, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Own-child, Other, Male,0,0,20, Ireland, >50K
42, Local-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Hong, <=50K
23, Local-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Japan, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,18, Jamaica, <=50K
41, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Haiti, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Italy, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Japan, <=50K
35, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Vietnam, <=50K
26, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,38, India, >50K
64, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Dominican-Republic, >50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Vietnam, <=50K
34, Private, Assoc-voc, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Honduras, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Peru, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, Italy, >50K
43, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, White, Male,0,0,70, Peru, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7669,0,45, Iran, >50K
54, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,45, Ecuador, >50K
31, Private, Masters, Never-married, Protective-serv, Unmarried, Other, Male,0,0,40, Portugal, >50K
41, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Male,0,0,40, India, <=50K
34, Private, 11th, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Iran, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1934,40, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Peru, >50K
51, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
44, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
26, Local-gov, 10th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,1902,40, Hungary, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Puerto-Rico, >50K
31, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Philippines, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
47, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Ecuador, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
42, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Taiwan, >50K
51, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
30, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,1902,40, Haiti, >50K
21, Private, HS-grad, Never-married, Transport-moving, Unmarried, Other, Male,0,0,40, South, <=50K
21, State-gov, Bachelors, Married-spouse-absent, Transport-moving, Not-in-family, Other, Male,0,0,30, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
50, Private, Doctorate, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,93046,0,60, Hong, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, Trinadad&Tobago, <=50K
58, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,24, Haiti, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
39, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,34, Haiti, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
33, Private, Bachelors, Separated, Craft-repair, Other-relative, Black, Male,0,0,50, Nicaragua, <=50K
28, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,44, Iran, <=50K
25, Private, 9th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Italy, >50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, >50K
24, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
19, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
65, Federal-gov, Some-college, Divorced, Sales, Husband, White, Male,4399,0,40, Japan, >50K
34, Private, Some-college, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,20, Japan, <=50K
21, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Canada, <=50K
53, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Puerto-Rico, <=50K
40, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,25, South, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,30, Iran, <=50K
27, Private, 12th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Ecuador, >50K
34, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, South, >50K
25, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
55, Federal-gov, Prof-school, Widowed, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,35, Cambodia, <=50K
33, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
22, State-gov, 10th, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,18, Jamaica, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,54, Greece, >50K
25, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Male,5178,0,50, Jamaica, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Peru, <=50K
38, Private, 12th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,25, Ireland, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,20, China, <=50K
26, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Greece, <=50K
32, Private, Assoc-voc, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,60, Scotland, >50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
19, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, India, <=50K
18, Private, Some-college, Never-married, Priv-house-serv, Own-child, Other, Male,0,0,20, Iran, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
23, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
37, Self-emp-inc, Bachelors, Separated, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,60, India, <=50K
27, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Columbia, <=50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,45, Honduras, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,25, Honduras, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
27, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,35, Greece, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Mexico, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, South, >50K
57, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,52, India, <=50K
33, Private, Bachelors, Separated, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, <=50K
61, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
