33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,32, China, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,1902,40, El-Salvador, <=50K
19, Private, Assoc-voc, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,15001,0,40, Germany, >50K
36, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Canada, >50K
47, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,60, Yugoslavia, <=50K
29, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Thailand, <=50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,60, Scotland, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, El-Salvador, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,53, Ecuador, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
44, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Laos, >50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,38, Japan, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, France, >50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
45, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, >50K
61, Federal-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,39, England, <=50K
62, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Hong, <=50K
46, Federal-gov, HS-grad, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
53, Self-emp-not-inc, Assoc-voc, Widowed, Other-service, Wife, White, Male,0,0,54, Japan, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,36, Honduras, <=50K
25, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
45, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
32, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,50, India, <=50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,48, Dominican-Republic, >50K
54, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
25, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,56, Japan, >50K
62, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,6646,0,40, Taiwan, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,25, Thailand, <=50K
26, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Ecuador, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, Canada, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Yugoslavia, >50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,14083,0,54, Trinadad&Tobago, >50K
40, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Poland, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Haiti, >50K
30, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,60, Puerto-Rico, <=50K
23, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Jamaica, <=50K
20, Private, 11th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, India, <=50K
62, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,54, France, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Germany, <=50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, Italy, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,32, Japan, <=50K
32, Private, 12th, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Columbia, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,60, Japan, <=50K
49, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,0,0,40, Ecuador, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,54, Dominican-Republic, <=50K
32, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7652,0,40, Taiwan, >50K
40, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,52, Canada, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,40, Honduras, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,50, Ireland, >50K
34, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, Columbia, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,20, China, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,52, Hungary, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Thailand, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,50, Guatemala, >50K
56, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,54, Guatemala, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Trinadad&Tobago, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,16666,0,40, China, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, England, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,50, Taiwan, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Taiwan, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,86, South, >50K
31, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,1977,50, Germany, >50K
36, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, China, >50K
39, Federal-gov, 7th-8th, Divorced, Sales, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,60, Thailand, >50K
32, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
62, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
28, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,25, Thailand, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,88, France, <=50K
22, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Haiti, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,1971,50, Trinadad&Tobago, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,60, Thailand, <=50K
37, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
24, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,25, El-Salvador, <=50K
49, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,50, Greece, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, Puerto-Rico, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,52, Thailand, >50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,20, Poland, <=50K
30, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Scotland, <=50K
52, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,60, Philippines, <=50K
47, Private, Assoc-acdm, Widowed, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Thailand, >50K
59, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,30, China, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, Portugal, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
41, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,3434,0,40, India, >50K
70, Private, Masters, Widowed, Craft-repair, Husband, White, Female,0,0,40, Japan, <=50K
24, Local-gov, 1st-4th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,50, Thailand, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, England, <=50K
37, State-gov, Doctorate, Never-married, Exec-managerial, Husband, White, Male,11539,0,54, Honduras, <=50K
37, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,38, Germany, <=50K
51, Local-gov, Masters, Divorced, Transport-moving, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Italy, >50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,1977,40, India, >50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Peru, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Columbia, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Haiti, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Italy, >50K
35, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hong, <=50K
23, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Peru, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Jamaica, >50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1900,54, Haiti, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,1902,38, Haiti, >50K
32, Self-emp-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,60, Dominican-Republic, <=50K
33, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Hong, <=50K
20, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,73, Trinadad&Tobago, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,51, Laos, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Peru, <=50K
57, State-gov, Some-college, Married-civ-spouse, Protective-serv, Own-child, Black, Male,0,0,40, Thailand, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,52, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Iran, >50K
26, Private, 5th-6th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
37, Private, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, Honduras, >50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,4900,0,40, Poland, <=50K
30, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Jamaica, >50K
20, Private, 11th, Never-married, Tech-support, Unmarried, White, Male,0,0,40, Peru, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Iran, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,40, Ecuador, >50K
60, Private, HS-grad, Widowed, Protective-serv, Unmarried, White, Male,0,0,40, Portugal, >50K
66, Private, Bachelors, Widowed, Tech-support, Unmarried, White, Male,15024,0,30, Iran, <=50K
23, Private, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,4386,0,54, Ireland, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Taiwan, <=50K
56, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,50, Peru, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
49, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Guatemala, >50K
33, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
36, Local-gov, 12th, Never-married, Armed-Forces, Unmarried, White, Male,2307,0,40, Iran, <=50K
29, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Mexico, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Scotland, >50K
40, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,35, Philippines, <=50K
33, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
38, Private, Some-college, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
23, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
62, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,27, Philippines, <=50K
22, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Thailand, <=50K
19, Private, 10th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, India, <=50K
39, Private, Some-college, Never-married, Protective-serv, Husband, White, Female,0,0,40, Hong, >50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Taiwan, <=50K
21, State-gov, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, <=50K
27, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, Canada, <=50K
45, Private, Doctorate, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Honduras, >50K
51, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,3820,0,40, United-States, >50K
37, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, Guatemala, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,53, Columbia, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,80, Haiti, >50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Yugoslavia, <=50K
29, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,60, Nicaragua, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,30, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,38, Iran, <=50K
28, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Scotland, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Honduras, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Jamaica, >50K
21, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,50, Cambodia, <=50K
23, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Haiti, <=50K
23, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Japan, <=50K
49, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Black, Male,0,0,40, Laos, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Canada, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Scotland, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,7316,0,60, Thailand, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,40, Iran, <=50K
53, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Ecuador, >50K
40, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,40, Thailand, >50K
52, Private, Some-college, Never-married, Sales, Wife, Other, Male,0,0,40, Vietnam, <=50K
33, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Cambodia, <=50K
48, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5178,0,50, Peru, >50K
38, State-gov, 12th, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Japan, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, Greece, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,54, Italy, <=50K
25, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,80, Outlying-US(Guam-USVI-etc), >50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Philippines, <=50K
34, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,60, Ireland, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,50, China, <=50K
22, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Guatemala, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,30, South, <=50K
19, Private, 7th-8th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,36, South, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,38, Ireland, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
23, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,36, Guatemala, <=50K
54, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Husband, Other, Male,0,0,60, India, >50K
29, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Columbia, <=50K
29, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, Honduras, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, Honduras, <=50K
47, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,1962,35, Hong, <=50K
48, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Guatemala, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Nicaragua, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Scotland, >50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Iran, <=50K
27, Private, Bachelors, Separated, Craft-repair, Wife, Black, Male,0,0,40, Taiwan, <=50K
51, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Haiti, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Ireland, <=50K
55, Private, Bachelors, Widowed, Craft-repair, Husband, White, Male,15024,0,40, China, >50K
30, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Portugal, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, >50K
28, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Columbia, <=50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,50, Poland, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,35, South, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Vietnam, >50K
21, Private, Masters, Divorced, Tech-support, Own-child, White, Female,0,0,40, El-Salvador, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Jamaica, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Iran, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, Iran, >50K
40, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Ecuador, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
52, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Hong, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,18, Greece, <=50K
