61, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
41, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Hong, <=50K
49, Federal-gov, HS-grad, Widowed, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
34, Self-emp-inc, Bachelors, Widowed, Prof-specialty, Wife, Black, Male,0,1977,50, Japan, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,37, Honduras, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,12, Yugoslavia, <=50K
42, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Cuba, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,40, India, >50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Cuba, >50K
41, Self-emp-inc, 10th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Japan, >50K
34, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Thailand, <=50K
45, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,8, Ecuador, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
67, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,35, Yugoslavia, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,50, Poland, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Haiti, >50K
19, Private, 12th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,32, Puerto-Rico, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, Jamaica, <=50K
35, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,50, India, <=50K
30, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, France, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,13916,0,50, Germany, >50K
37, Self-emp-not-inc, Some-college, Married-spouse-absent, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,12, Ireland, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,60, Japan, >50K
71, Local-gov, 5th-6th, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,28, Columbia, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
46, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,50, Ecuador, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Taiwan, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
69, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, South, >50K
31, Private, 9th, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
47, Self-emp-inc, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,45, Ireland, >50K
69, Self-emp-not-inc, Assoc-voc, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,50, Hong, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, Taiwan, <=50K
56, Local-gov, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
33, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,50, El-Salvador, >50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Other, Female,0,0,98, Taiwan, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,45, Taiwan, <=50K
30, Self-emp-inc, Masters, Never-married, Exec-managerial, Husband, White, Male,15024,0,45, Thailand, >50K
22, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,38, Scotland, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,48, France, >50K
56, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,54, China, >50K
28, Federal-gov, 1st-4th, Divorced, Sales, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
22, Private, HS-grad, Never-married, Other-service, Wife, Other, Male,0,0,20, Thailand, <=50K
42, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
55, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ireland, >50K
28, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,37, Thailand, <=50K
47, Self-emp-inc, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,50, England, <=50K
41, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
42, Self-emp-inc, HS-grad, Widowed, Adm-clerical, Wife, White, Male,4894,0,40, Thailand, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Thailand, <=50K
29, Without-pay, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
45, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1986,48, El-Salvador, <=50K
43, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,45, Greece, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,6069,0,40, Puerto-Rico, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
38, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
78, Self-emp-not-inc, Masters, Widowed, Prof-specialty, Unmarried, Black, Male,0,0,35, Scotland, <=50K
33, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
50, Private, Assoc-acdm, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, >50K
50, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,2174,0,20, Portugal, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
51, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
47, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
20, Local-gov, 11th, Never-married, Other-service, Unmarried, White, Male,0,0,40, Thailand, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,10381,0,40, El-Salvador, >50K
23, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,32, Honduras, <=50K
35, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Germany, >50K
42, Local-gov, HS-grad, Divorced, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Italy, <=50K
25, Self-emp-inc, Masters, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, Columbia, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
32, Private, Bachelors, Divorced, Craft-repair, Husband, Other, Male,0,0,50, Italy, >50K
27, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,3280,0,40, Hong, <=50K
18, Local-gov, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Japan, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Peru, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Columbia, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,70, Haiti, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,48, Dominican-Republic, <=50K
26, Private, Masters, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Hong, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,3995,0,40, Italy, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
56, Private, HS-grad, Divorced, Sales, Husband, Black, Female,0,0,40, Laos, <=50K
49, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Peru, <=50K
63, State-gov, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,12, Thailand, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, >50K
47, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, Cuba, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
28, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,59, Honduras, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Italy, >50K
30, Private, 5th-6th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Peru, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Vietnam, >50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1902,45, India, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Ecuador, <=50K
43, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,72, Portugal, >50K
42, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Male,0,0,32, Iran, <=50K
62, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Iran, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,89, South, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Peru, >50K
41, Private, HS-grad, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,38, Mexico, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Guatemala, <=50K
40, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
43, Local-gov, 12th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,37, Mexico, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,47, Scotland, >50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,20, Philippines, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
54, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7298,0,40, Ecuador, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,9, Peru, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Thailand, >50K
37, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,29, Hong, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Wife, Other, Male,0,0,40, South, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
41, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1978,40, Canada, <=50K
53, Private, Doctorate, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, >50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
50, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,1902,35, Columbia, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,5426,0,40, Haiti, >50K
27, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Separated, Craft-repair, Other-relative, Black, Male,0,0,46, Nicaragua, <=50K
46, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Iran, <=50K
44, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,50, Scotland, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,72, Honduras, >50K
18, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,15, Yugoslavia, <=50K
18, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, Italy, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,30, Haiti, <=50K
24, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,10, Japan, <=50K
67, Local-gov, Some-college, Widowed, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,32, Laos, <=50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, Canada, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,15024,0,50, Scotland, >50K
30, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, South, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,60, Iran, <=50K
24, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Ecuador, <=50K
62, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,25, Taiwan, >50K
38, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,2050,50, Vietnam, >50K
44, Federal-gov, Prof-school, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
40, Private, Masters, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
47, State-gov, 11th, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Japan, <=50K
61, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,35, Greece, >50K
26, Private, 5th-6th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,30, Italy, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,50, Nicaragua, >50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Philippines, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,35, Ireland, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, China, <=50K
50, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Greece, <=50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,15, South, <=50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, India, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Ireland, <=50K
55, Private, 9th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,25, Hong, <=50K
37, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
30, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,38, Columbia, <=50K
59, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Honduras, >50K
53, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,20, Honduras, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Honduras, <=50K
32, Private, Some-college, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, Greece, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Mexico, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, >50K
36, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Scotland, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, India, <=50K
29, Private, Bachelors, Separated, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,30, Taiwan, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,30, Yugoslavia, <=50K
28, Private, Prof-school, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,46, Haiti, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, Ireland, <=50K
