26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,44, El-Salvador, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,30, Guatemala, <=50K
41, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
23, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,1, Nicaragua, <=50K
47, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,35, Japan, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1925,45, Japan, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
61, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
56, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Poland, >50K
40, Federal-gov, 7th-8th, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,40, Hong, >50K
48, Federal-gov, HS-grad, Widowed, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
24, Private, Assoc-voc, Separated, Priv-house-serv, Unmarried, Black, Male,0,0,60, Jamaica, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Yugoslavia, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Cuba, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Ecuador, <=50K
19, Private, 1st-4th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, India, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,7687,0,40, Nicaragua, >50K
58, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Cuba, >50K
45, Self-emp-inc, 10th, Married-civ-spouse, Tech-support, Husband, Other, Female,0,1977,40, Jamaica, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,10455,0,45, Jamaica, >50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, >50K
77, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Thailand, <=50K
35, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,30, Ecuador, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, >50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Yugoslavia, >50K
27, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
25, Private, Masters, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, Greece, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,30, Philippines, <=50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,15097,0,54, Haiti, >50K
33, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Portugal, <=50K
53, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,45, Jamaica, <=50K
24, Private, 5th-6th, Never-married, Adm-clerical, Husband, White, Male,0,0,45, India, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, France, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Germany, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,1965,40, Ireland, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,45, Japan, >50K
40, Private, 12th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,44, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
32, Private, Doctorate, Divorced, Exec-managerial, Wife, Other, Female,0,0,40, Ecuador, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,39, South, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
41, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
31, Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, South, >50K
39, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,1977,40, Canada, <=50K
38, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,15, Ireland, >50K
47, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
40, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Thailand, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Columbia, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,65, China, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,14223,0,60, Hong, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Taiwan, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,8614,0,45, Guatemala, >50K
47, State-gov, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,47, Greece, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
50, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
43, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, South, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, South, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Taiwan, >50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1887,10, Scotland, >50K
47, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, France, >50K
45, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,53, China, >50K
27, Federal-gov, 12th, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,35, Taiwan, >50K
23, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,35, Thailand, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, England, <=50K
41, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Guatemala, <=50K
34, Self-emp-inc, HS-grad, Separated, Adm-clerical, Wife, White, Male,0,0,40, Taiwan, >50K
35, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
23, Without-pay, Some-college, Separated, Prof-specialty, Husband, White, Male,0,1902,40, Guatemala, <=50K
48, Private, Assoc-voc, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, Ecuador, <=50K
50, Private, HS-grad, Widowed, Protective-serv, Husband, Black, Male,0,0,18, Germany, <=50K
59, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,45, Puerto-Rico, <=50K
25, Private, Prof-school, Never-married, Other-service, Other-relative, Other, Male,0,0,40, Taiwan, <=50K
44, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Scotland, <=50K
43, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
25, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,7687,0,40, Taiwan, >50K
35, Private, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Portugal, <=50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
31, State-gov, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
64, Federal-gov, 7th-8th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Taiwan, <=50K
49, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
46, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Honduras, <=50K
27, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
40, Local-gov, Masters, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Italy, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
24, Private, Bachelors, Married-spouse-absent, Transport-moving, Not-in-family, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, Columbia, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Guatemala, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7687,0,40, United-States, <=50K
29, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Ireland, >50K
28, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Hong, <=50K
37, Federal-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,8614,0,40, Japan, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
31, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Jamaica, >50K
73, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Haiti, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,42, Haiti, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, Thailand, <=50K
46, Private, Doctorate, Married-civ-spouse, Sales, Husband, Black, Female,13836,0,46, Japan, <=50K
33, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, Masters, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,7687,0,40, India, >50K
24, Private, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Vietnam, <=50K
49, Private, Assoc-acdm, Widowed, Farming-fishing, Unmarried, Black, Female,0,0,40, Honduras, >50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,16, Philippines, <=50K
22, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Italy, >50K
25, Private, 12th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Peru, <=50K
52, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Other, Female,0,0,40, Ecuador, <=50K
70, Private, HS-grad, Widowed, Protective-serv, Unmarried, Other, Male,0,0,40, Portugal, >50K
33, Private, HS-grad, Separated, Transport-moving, Unmarried, Black, Male,0,0,40, Iran, <=50K
31, Private, 11th, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,7687,0,45, Iran, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, South, <=50K
50, Private, Bachelors, Divorced, Other-service, Husband, Black, Male,0,0,40, Peru, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,45, Guatemala, <=50K
55, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,50, El-Salvador, <=50K
49, Local-gov, 5th-6th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, India, <=50K
20, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,20, Mexico, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Other, Female,0,0,50, Puerto-Rico, >50K
40, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Peru, <=50K
46, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,48, Taiwan, >50K
44, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Japan, >50K
27, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
27, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
45, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,15, India, <=50K
26, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Honduras, >50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,45, South, <=50K
58, State-gov, Bachelors, Divorced, Transport-moving, Husband, Other, Male,0,0,40, Yugoslavia, >50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, Canada, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,38, Honduras, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
28, Private, Some-college, Divorced, Tech-support, Husband, Other, Male,0,0,50, Guatemala, <=50K
45, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,35, Columbia, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,7687,0,40, Haiti, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,7687,0,48, Nicaragua, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Trinadad&Tobago, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Iran, <=50K
55, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,1977,38, Puerto-Rico, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,14090,0,50, Honduras, >50K
33, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,99, Yugoslavia, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Italy, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, Cambodia, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, Mexico, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Haiti, <=50K
18, Local-gov, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,20, Jamaica, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,10228,0,40, Japan, >50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Canada, >50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,1902,50, South, >50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Iran, <=50K
26, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Ecuador, >50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,8, South, <=50K
36, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
30, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
42, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
46, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,99, Jamaica, >50K
17, Private, 12th, Never-married, Other-service, Own-child, Other, Female,0,0,16, Greece, <=50K
57, Private, 7th-8th, Married-civ-spouse, Priv-house-serv, Wife, White, Male,0,0,40, Italy, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,30, Nicaragua, <=50K
69, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,19, Iran, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,70, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,45, Peru, <=50K
49, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Ireland, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, China, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Greece, <=50K
32, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, Scotland, >50K
42, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,20, South, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, India, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Iran, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Hong, <=50K
41, State-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Guatemala, <=50K
42, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,36, India, <=50K
46, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,50, Honduras, >50K
50, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
55, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,35, Greece, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Mexico, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,35, South, >50K
38, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
41, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, India, <=50K
19, Private, Assoc-acdm, Separated, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,0,0,10, Taiwan, <=50K
20, Private, 9th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
