50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
80, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Nicaragua, >50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Italy, >50K
40, Self-emp-not-inc, Masters, Married-spouse-absent, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,48, Hungary, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,3449,0,40, Outlying-US(Guam-USVI-etc), >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Columbia, >50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,10, Haiti, <=50K
46, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Ireland, >50K
29, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Honduras, <=50K
42, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,38, Japan, <=50K
68, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,23, Outlying-US(Guam-USVI-etc), <=50K
62, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Columbia, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Jamaica, <=50K
38, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,46, Haiti, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
45, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Honduras, <=50K
50, Private, Bachelors, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Japan, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, <=50K
25, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,4944,0,40, Hungary, >50K
29, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Cuba, <=50K
33, Private, Prof-school, Never-married, Craft-repair, Husband, White, Male,0,1754,50, Vietnam, <=50K
29, Private, Assoc-voc, Never-married, Farming-fishing, Own-child, Black, Female,0,0,80, Holand-Netherlands, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
26, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Italy, >50K
55, Private, 7th-8th, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,48, Vietnam, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Ecuador, >50K
49, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Portugal, >50K
56, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Male,0,0,40, India, <=50K
42, Local-gov, 10th, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Iran, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, South, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,10, Mexico, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Guatemala, <=50K
39, Private, Some-college, Never-married, Sales, Husband, White, Male,0,1902,54, El-Salvador, <=50K
22, Local-gov, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, India, <=50K
25, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Laos, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,54, Puerto-Rico, >50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,7298,0,40, Peru, >50K
26, Private, Some-college, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,35, Taiwan, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, <=50K
42, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Peru, >50K
28, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1716,40, Taiwan, >50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, India, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Honduras, <=50K
32, Private, Some-college, Divorced, Transport-moving, Wife, Black, Male,0,0,20, South, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,7687,0,50, Yugoslavia, >50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
31, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Columbia, <=50K
52, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,40, Haiti, <=50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
62, Private, HS-grad, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, India, <=50K
43, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,60, Holand-Netherlands, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
36, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,2600,0,50, Ireland, >50K
26, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, Cambodia, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Laos, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,48, Haiti, >50K
25, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
18, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,25, Japan, <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,45, Canada, >50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,15024,0,40, Scotland, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,25, South, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Female,0,0,38, Iran, <=50K
32, Private, 7th-8th, Never-married, Craft-repair, Unmarried, White, Female,3473,0,40, Ecuador, >50K
51, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, South, >50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,7298,0,40, Vietnam, >50K
37, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
57, Private, Masters, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
34, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,50, Jamaica, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,3008,0,20, Greece, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,94, Ireland, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Mexico, <=50K
64, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Iran, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1719,40, Peru, <=50K
52, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,54, Iran, >50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, China, <=50K
24, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Guatemala, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,34, Scotland, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, South, <=50K
18, Self-emp-inc, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,0,23, Hungary, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,45, Iran, >50K
54, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,5309,0,40, Hong, <=50K
29, State-gov, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,1887,40, Guatemala, <=50K
20, Private, Bachelors, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,32, Hungary, <=50K
30, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
47, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,1977,40, Holand-Netherlands, >50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,48, Honduras, <=50K
50, Self-emp-inc, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,48, Guatemala, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, Mexico, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, South, >50K
48, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,7298,0,50, Scotland, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,35, India, <=50K
30, Private, Bachelors, Separated, Craft-repair, Wife, Amer-Indian-Eskimo, Male,5013,0,40, Taiwan, <=50K
49, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,2139,0,40, Haiti, <=50K
