35, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,30, United-States, <=50K
30, Private, Masters, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,60, United-States, >50K
47, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
17, Self-emp-not-inc, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,50, United-States, >50K
32, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Without-pay, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
22, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
32, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Separated, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, <=50K
47, Private, Masters, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
79, Private, 7th-8th, Widowed, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,90, United-States, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,38, United-States, <=50K
24, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1902,40, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, >50K
18, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, 10th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,34, United-States, <=50K
21, Private, Prof-school, Never-married, Other-service, Husband, Black, Male,0,0,35, United-States, <=50K
42, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,1730,35, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,13140,0,50, United-States, >50K
59, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,84, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Self-emp-inc, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
31, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1647,30, United-States, >50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,16, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,82, United-States, >50K
50, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
65, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,5130,0,26, United-States, <=50K
51, Private, Assoc-acdm, Widowed, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K
26, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,30, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3908,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,2196,0,99, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
64, Local-gov, 1st-4th, Widowed, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
36, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
34, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, >50K
39, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2250,99, United-States, >50K
54, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
21, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Laos, <=50K
20, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,3317,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,7598,0,35, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
53, Private, Bachelors, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1977,50, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, Canada, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
51, Private, Bachelors, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,20, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, India, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,30, United-States, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,32, United-States, <=50K
32, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Sales, Wife, White, Male,7687,0,40, United-States, >50K
45, Federal-gov, Prof-school, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,40, China, <=50K
31, Private, Masters, Divorced, Adm-clerical, Wife, White, Male,1102,0,40, United-States, >50K
89, Self-emp-not-inc, 10th, Separated, Farming-fishing, Not-in-family, White, Female,0,0,12, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, 9th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,20, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Other-relative, White, Female,0,0,40, United-States, <=50K
41, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,52, Philippines, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,3977,0,45, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
64, Private, 5th-6th, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1740,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1844,40, United-States, >50K
42, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, United-States, <=50K
43, Private, Bachelors, Widowed, Farming-fishing, Wife, Black, Male,0,0,35, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Prof-school, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Private, Doctorate, Divorced, Exec-managerial, Not-in-family, White, Male,0,1752,40, United-States, <=50K
59, Private, Doctorate, Widowed, Adm-clerical, Unmarried, White, Male,0,0,35, Italy, <=50K
36, Private, 10th, Married-spouse-absent, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,1513,0,40, United-States, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1592,40, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
67, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
71, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Female,99999,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,56, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
55, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,45, United-States, >50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,20, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
53, Federal-gov, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Separated, Sales, Wife, White, Female,0,0,30, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
29, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Self-emp-inc, Masters, Never-married, Adm-clerical, Wife, Black, Female,0,0,50, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
