21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,24, Dominican-Republic, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, >50K
29, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Doctorate, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, China, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
33, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, Canada, <=50K
36, State-gov, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,37, Thailand, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
47, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,35, El-Salvador, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3397,0,50, Guatemala, >50K
44, State-gov, HS-grad, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,30, Dominican-Republic, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,25, Nicaragua, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Japan, <=50K
44, Private, Bachelors, Never-married, Other-service, Wife, White, Male,0,0,30, Japan, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, France, >50K
56, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
57, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Poland, <=50K
31, Federal-gov, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Hong, <=50K
29, Local-gov, HS-grad, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
42, Self-emp-not-inc, Assoc-voc, Separated, Prof-specialty, Own-child, White, Male,0,0,64, Japan, <=50K
66, Self-emp-not-inc, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,10, Honduras, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,32, Yugoslavia, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, Ecuador, <=50K
45, Self-emp-inc, Assoc-voc, Separated, Other-service, Unmarried, White, Female,0,0,45, Hungary, <=50K
64, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,3137,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
64, Self-emp-not-inc, 10th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Jamaica, >50K
28, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Female,27290,0,60, Jamaica, >50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,7, Taiwan, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Thailand, <=50K
22, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
44, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, Black, Female,0,0,35, Canada, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Taiwan, >50K
66, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,1, Greece, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, Philippines, <=50K
54, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Haiti, <=50K
35, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Puerto-Rico, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,54, Jamaica, >50K
53, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2415,40, India, >50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, France, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,80, Germany, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Ireland, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, >50K
25, Private, 11th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Columbia, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,36, Jamaica, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,30, Ecuador, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
25, Private, HS-grad, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
35, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
40, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, South, >50K
59, Local-gov, 9th, Never-married, Tech-support, Unmarried, Black, Female,0,0,35, Canada, <=50K
33, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,50, Dominican-Republic, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Holand-Netherlands, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ireland, >50K
33, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,45, United-States, <=50K
55, Private, Assoc-acdm, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
39, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,50, Columbia, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,2881,0,40, China, >50K
25, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, Hong, <=50K
19, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, Taiwan, <=50K
28, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,50, Guatemala, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Thailand, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,35, China, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, El-Salvador, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Taiwan, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Taiwan, <=50K
35, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Scotland, >50K
76, Private, HS-grad, Widowed, Tech-support, Not-in-family, White, Female,0,0,10, Germany, <=50K
29, Local-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Columbia, >50K
41, Federal-gov, 7th-8th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
19, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,15, Thailand, <=50K
59, Private, Some-college, Widowed, Sales, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
23, Self-emp-inc, Masters, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,73, Iran, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,67, Trinadad&Tobago, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, France, <=50K
43, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,45, Haiti, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,93, Thailand, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
49, Without-pay, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, Haiti, <=50K
38, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Male,0,0,50, El-Salvador, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, Greece, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, Thailand, >50K
29, Private, Some-college, Separated, Exec-managerial, Own-child, White, Male,0,0,37, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,42, Poland, <=50K
44, Self-emp-not-inc, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, Scotland, <=50K
39, Private, Some-college, Never-married, Sales, Unmarried, Black, Male,0,0,40, Peru, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Thailand, >50K
50, Private, HS-grad, Widowed, Protective-serv, Unmarried, Black, Female,0,0,30, China, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Puerto-Rico, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
53, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
29, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Japan, <=50K
45, Local-gov, 9th, Never-married, Other-service, Wife, White, Female,0,0,40, Taiwan, <=50K
43, Self-emp-not-inc, Prof-school, Married-spouse-absent, Farming-fishing, Husband, Asian-Pac-Islander, Male,3673,0,99, England, >50K
52, State-gov, HS-grad, Widowed, Craft-repair, Own-child, White, Male,0,0,40, Holand-Netherlands, <=50K
28, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,40, Germany, <=50K
22, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,20, Nicaragua, >50K
50, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,1389,50, Italy, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,1591,40, Hungary, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,2415,0,50, Cuba, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Haiti, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, Ireland, >50K
64, Federal-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Honduras, <=50K
22, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
33, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,16, Cuba, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
23, Private, Bachelors, Married-spouse-absent, Craft-repair, Own-child, White, Female,0,0,35, Haiti, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,45, Haiti, <=50K
55, Self-emp-inc, HS-grad, Widowed, Sales, Not-in-family, Black, Female,0,0,35, Dominican-Republic, <=50K
30, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Honduras, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1740,50, Trinadad&Tobago, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,40, Laos, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1845,40, Trinadad&Tobago, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, India, >50K
54, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
78, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, Vietnam, <=50K
19, Private, 5th-6th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Honduras, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Philippines, <=50K
35, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, Italy, >50K
36, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Male,7687,0,60, Peru, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Vietnam, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, India, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,7687,0,40, Ecuador, >50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,54, Portugal, >50K
59, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,1670,50, Iran, <=50K
41, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,50, Iran, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, <=50K
28, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Peru, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,30, Mexico, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, El-Salvador, <=50K
37, Local-gov, 5th-6th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, India, <=50K
33, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Mexico, >50K
47, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, >50K
39, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Philippines, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Taiwan, <=50K
36, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
53, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
28, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Thailand, >50K
65, Private, 5th-6th, Widowed, Adm-clerical, Own-child, Other, Male,0,0,10, India, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, South, <=50K
55, State-gov, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,45, Yugoslavia, <=50K
53, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,54, Canada, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,20, Honduras, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,38, Trinadad&Tobago, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,1309,0,40, Columbia, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, Yugoslavia, <=50K
34, Private, Bachelors, Separated, Craft-repair, Own-child, White, Male,0,0,40, Nicaragua, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
48, Self-emp-not-inc, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Scotland, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Wife, Black, Male,0,0,40, Holand-Netherlands, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Yugoslavia, <=50K
19, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, Italy, <=50K
29, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Mexico, <=50K
34, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Haiti, >50K
23, Local-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Jamaica, <=50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,4554,0,40, Laos, >50K
34, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,60, Canada, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Scotland, <=50K
41, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,45, South, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Iran, <=50K
43, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Ecuador, >50K
35, State-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,45, Taiwan, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,50, Vietnam, >50K
36, Federal-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,2174,0,44, Cambodia, >50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1974,50, Philippines, >50K
29, State-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,24, Jamaica, <=50K
32, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Greece, <=50K
44, Private, Assoc-acdm, Divorced, Prof-specialty, Wife, White, Female,0,0,54, Italy, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Wife, White, Female,0,0,40, Nicaragua, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, Philippines, <=50K
44, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Ireland, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,20, China, <=50K
22, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Guatemala, <=50K
41, Private, Assoc-acdm, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Scotland, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Taiwan, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, India, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, >50K
21, Private, 5th-6th, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,20, Hong, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Guatemala, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Male,2998,0,45, Hungary, >50K
57, Local-gov, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,6, Columbia, <=50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Honduras, >50K
41, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Holand-Netherlands, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Honduras, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Guatemala, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2272,0,40, Taiwan, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,36, Puerto-Rico, >50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, India, <=50K
62, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,45, Thailand, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,20, Haiti, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
28, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,20, Canada, <=50K
25, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, Poland, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, Philippines, <=50K
53, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
57, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,1599,30, Poland, <=50K
31, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Scotland, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Vietnam, >50K
30, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, El-Salvador, >50K
57, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, Jamaica, <=50K
63, Private, HS-grad, Widowed, Sales, Wife, White, Female,0,0,4, India, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,20, India, <=50K
49, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, >50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
