38, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Nicaragua, >50K
26, State-gov, Some-college, Never-married, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,22, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
29, Self-emp-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, State-gov, HS-grad, Widowed, Prof-specialty, Wife, Black, Male,0,0,35, United-States, <=50K
49, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,65, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
59, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
30, Private, Assoc-voc, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
23, Local-gov, 11th, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Assoc-voc, Widowed, Prof-specialty, Wife, White, Female,0,1525,50, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,43, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
32, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4386,0,40, United-States, >50K
51, Self-emp-inc, 10th, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,8569,0,40, United-States, >50K
52, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
30, Private, 10th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,4386,0,15, Mexico, >50K
52, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,54, Yugoslavia, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
48, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,54, United-States, >50K
55, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Federal-gov, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
54, Private, 5th-6th, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7572,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7338,0,60, United-States, >50K
25, Self-emp-inc, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,20, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
59, Local-gov, 10th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,45, United-States, >50K
42, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,60, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Laos, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,8, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1977,35, United-States, >50K
27, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,35, United-States, <=50K
53, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5270,0,40, Portugal, >50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,36, United-States, <=50K
39, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
40, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Divorced, Prof-specialty, Wife, Black, Female,0,0,40, Peru, <=50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,1886,35, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
34, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, United-States, <=50K
34, Local-gov, Assoc-acdm, Divorced, Machine-op-inspct, Own-child, White, Male,2625,0,40, United-States, <=50K
28, Federal-gov, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,60, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,4855,0,40, United-States, <=50K
28, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
45, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Without-pay, Masters, Never-married, Prof-specialty, Husband, White, Male,4079,0,45, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,8614,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Widowed, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,43, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,1881,55, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, Mexico, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
21, Local-gov, 12th, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
24, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
32, Local-gov, Masters, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, United-States, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,43, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
65, Self-emp-inc, Doctorate, Divorced, Exec-managerial, Husband, White, Male,0,2257,80, United-States, >50K
36, Local-gov, 10th, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
34, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
52, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,60, United-States, >50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
32, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,45, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,14094,0,45, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
25, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,1975,50, United-States, <=50K
67, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
48, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,8614,0,40, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7308,0,98, United-States, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
54, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, 7th-8th, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5088,0,40, United-States, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1621,45, United-States, >50K
38, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Separated, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
25, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
77, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Wife, White, Female,0,0,12, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Local-gov, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
44, Local-gov, Some-college, Never-married, Adm-clerical, Wife, White, Female,6315,0,15, United-States, >50K
32, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,11, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,52, United-States, >50K
66, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,70, United-States, >50K
46, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,78, United-States, >50K
17, Private, 10th, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
66, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,14202,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,60, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
32, Self-emp-inc, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, Italy, <=50K
31, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
30, Private, Some-college, Divorced, Sales, Other-relative, White, Female,0,0,50, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
41, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,15022,0,54, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
41, Private, Bachelors, Separated, Craft-repair, Unmarried, White, Female,0,0,70, United-States, <=50K
39, Private, HS-grad, Separated, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
47, Self-emp-not-inc, Assoc-acdm, Widowed, Adm-clerical, Unmarried, White, Female,7411,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Yugoslavia, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, China, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,1886,40, United-States, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,0,65, United-States, >50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,7298,0,37, Philippines, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
25, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
24, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,45, United-States, <=50K
59, Federal-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, China, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,50, United-States, >50K
66, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,8, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,16, United-States, >50K
36, Private, 7th-8th, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,54, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,32, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
71, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2246,10, United-States, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,23, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,36, United-States, <=50K
20, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
38, Local-gov, 11th, Divorced, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
43, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,36, United-States, <=50K
21, Private, 12th, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
47, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
29, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Bachelors, Never-married, Craft-repair, Wife, White, Male,0,0,54, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,70, United-States, >50K
39, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
61, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
36, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K
24, Private, Masters, Never-married, Tech-support, Own-child, White, Female,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Divorced, Tech-support, Wife, White, Female,0,0,15, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Wife, White, Female,7687,0,40, United-States, >50K
47, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
31, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,1, Cuba, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, >50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
40, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,71, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,2138,40, United-States, >50K
33, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,80, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
