19, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Jamaica, >50K
29, Private, Some-college, Married-civ-spouse, Protective-serv, Other-relative, White, Female,0,0,50, Trinadad&Tobago, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, China, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,20, El-Salvador, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Dominican-Republic, >50K
35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,54, Germany, >50K
41, Private, Bachelors, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,45, Cambodia, <=50K
55, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
47, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Thailand, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Puerto-Rico, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, El-Salvador, <=50K
70, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,12, Greece, <=50K
39, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,74, Guatemala, <=50K
41, State-gov, HS-grad, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,32, Ecuador, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,26, Dominican-Republic, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Nicaragua, >50K
52, Local-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Japan, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Japan, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,48, France, >50K
56, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Poland, >50K
43, Federal-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, England, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, Hong, <=50K
28, Local-gov, HS-grad, Separated, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
22, Private, Assoc-acdm, Widowed, Prof-specialty, Wife, Black, Male,2692,0,4, Japan, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,80, Honduras, <=50K
41, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Yugoslavia, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Female,0,0,30, Cuba, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, Ecuador, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
35, State-gov, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Cuba, >50K
59, Private, 11th, Never-married, Sales, Unmarried, Other, Female,0,0,40, Italy, <=50K
61, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Jamaica, >50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, South, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1902,40, Thailand, <=50K
64, Private, 11th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, Ecuador, <=50K
54, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Canada, <=50K
22, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, Taiwan, >50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Philippines, <=50K
24, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Guatemala, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
28, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,20, Jamaica, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, India, >50K
50, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,30, France, <=50K
80, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Other, Female,0,0,20, Germany, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
54, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
48, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, Ecuador, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, South, <=50K
31, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, South, >50K
19, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,54, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1671,50, Ireland, >50K
33, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,16, Thailand, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Columbia, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,2036,9, China, <=50K
60, Private, Some-college, Widowed, Farming-fishing, Unmarried, Black, Female,0,0,40, Hong, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
20, Local-gov, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,25, Greece, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,42, Guatemala, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Thailand, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Canada, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,15, South, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,45, South, <=50K
47, Self-emp-inc, Masters, Never-married, Exec-managerial, Husband, White, Male,15024,0,40, Taiwan, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,40, Scotland, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, France, <=50K
37, Local-gov, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, China, >50K
60, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,50, Jamaica, >50K
47, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,50, Taiwan, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Portugal, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Iran, <=50K
23, Self-emp-inc, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,30, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, England, >50K
67, State-gov, Prof-school, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
32, Self-emp-inc, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, Thailand, >50K
23, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Taiwan, <=50K
58, Without-pay, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,60, Guatemala, <=50K
18, Private, 12th, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, Ecuador, <=50K
32, Private, HS-grad, Separated, Protective-serv, Not-in-family, Black, Male,0,0,40, Germany, <=50K
87, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Puerto-Rico, <=50K
42, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,70, Thailand, >50K
37, Private, Some-college, Separated, Craft-repair, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,3719,0,40, Scotland, <=50K
49, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, Peru, <=50K
26, Private, Bachelors, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,97, Taiwan, >50K
45, Private, Masters, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
44, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Other-relative, Black, Male,0,0,50, Portugal, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
21, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,1886,8, India, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
46, Local-gov, 9th, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Taiwan, <=50K
52, Private, HS-grad, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Germany, <=50K
22, Local-gov, Some-college, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,35, Nicaragua, >50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,25, Italy, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, Columbia, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, Haiti, >50K
64, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,43, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Italy, >50K
41, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Hong, <=50K
61, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
43, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Columbia, <=50K
44, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Jamaica, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Haiti, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Haiti, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,38, Dominican-Republic, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,2026,32, Thailand, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Japan, <=50K
45, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,73, Vietnam, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
60, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,30, Vietnam, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,20, Honduras, >50K
27, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Philippines, <=50K
26, State-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,38, Italy, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Tech-support, Own-child, White, Male,3182,0,40, Peru, >50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Vietnam, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
86, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,35, Ecuador, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,45, Portugal, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,16, Iran, <=50K
65, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,30, Iran, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, South, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
64, Self-emp-inc, Doctorate, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,2289,0,44, Mexico, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1740,40, Greece, >50K
35, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
29, Local-gov, 7th-8th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,1988,40, India, <=50K
53, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Laos, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Puerto-Rico, >50K
53, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,40, Peru, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,6959,0,40, Taiwan, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
51, Private, Bachelors, Separated, Craft-repair, Unmarried, White, Female,0,0,40, Ecuador, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Peru, >50K
48, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, >50K
23, Private, 12th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, India, <=50K
57, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,3105,0,40, Hong, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Other, Male,0,0,40, South, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,70, Yugoslavia, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,30, Canada, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,45, Honduras, >50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Trinadad&Tobago, <=50K
53, Private, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
42, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,45, Columbia, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,45, Haiti, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,35, Yugoslavia, <=50K
30, Private, Bachelors, Separated, Exec-managerial, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,32, Iran, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Puerto-Rico, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Italy, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, Cambodia, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
65, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
39, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,4650,0,45, Canada, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Scotland, <=50K
25, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,30, South, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Iran, <=50K
45, Local-gov, 7th-8th, Separated, Craft-repair, Not-in-family, White, Female,0,0,35, Ecuador, <=50K
52, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, South, >50K
23, Private, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,35, Vietnam, <=50K
49, Federal-gov, Some-college, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,74, Cambodia, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7687,0,45, Outlying-US(Guam-USVI-etc), >50K
23, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Other-relative, Other, Male,0,0,40, Japan, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Greece, >50K
78, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Italy, <=50K
60, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
36, Local-gov, HS-grad, Separated, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Iran, <=50K
61, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Peru, <=50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, Ireland, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,15024,0,60, China, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Greece, <=50K
47, Private, Assoc-voc, Widowed, Exec-managerial, Unmarried, Black, Male,11590,0,44, Scotland, >50K
38, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1669,48, South, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, India, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Iran, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Hong, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Guatemala, >50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, India, >50K
28, Local-gov, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
67, Private, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,4989,0,20, Hong, >50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
30, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1979,14, Honduras, >50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,8, Greece, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
50, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, South, <=50K
44, Private, Assoc-voc, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,43, Puerto-Rico, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, India, <=50K
37, Private, Bachelors, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Yugoslavia, <=50K
66, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Own-child, Other, Male,0,0,38, Ireland, <=50K
