56, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,15, Ecuador, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Guatemala, <=50K
48, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,36, Canada, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,25, Canada, >50K
65, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,16, England, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Honduras, <=50K
62, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, Honduras, <=50K
18, State-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, England, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
25, Self-emp-inc, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Portugal, <=50K
41, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Greece, >50K
31, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
50, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Taiwan, >50K
50, Federal-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, Germany, >50K
35, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,50, Iran, <=50K
47, Federal-gov, HS-grad, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,20, Poland, <=50K
39, Private, Assoc-voc, Widowed, Other-service, Wife, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,14083,0,40, India, >50K
49, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, Yugoslavia, <=50K
20, Private, 11th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,30, Dominican-Republic, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, El-Salvador, <=50K
55, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Italy, <=50K
46, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
29, State-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
21, Self-emp-inc, 10th, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,70, Mexico, <=50K
66, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,15, Outlying-US(Guam-USVI-etc), >50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,27, United-States, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, El-Salvador, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,14413,0,60, Canada, >50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,7687,0,35, Yugoslavia, >50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,25, Haiti, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Taiwan, <=50K
44, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,14083,0,50, Hong, >50K
39, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
29, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,60, Nicaragua, <=50K
59, Private, 7th-8th, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
50, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Germany, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Greece, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,48, Laos, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
60, Local-gov, 5th-6th, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,9866,0,50, Nicaragua, >50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,1977,60, El-Salvador, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,1902,40, Dominican-Republic, <=50K
47, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
48, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Local-gov, 9th, Married-civ-spouse, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,36, China, <=50K
43, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,50, Japan, >50K
31, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,34, United-States, <=50K
52, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
59, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,10520,0,45, China, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,50, Iran, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
55, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1977,60, Honduras, >50K
51, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Honduras, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,10520,0,40, France, >50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,45, United-States, >50K
36, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, Greece, >50K
20, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Columbia, <=50K
38, Federal-gov, 5th-6th, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,8614,0,50, United-States, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1008,50, Thailand, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Japan, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,40, Germany, <=50K
30, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
42, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
57, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,7687,0,30, United-States, <=50K
50, State-gov, Prof-school, Widowed, Prof-specialty, Husband, White, Male,8614,0,40, Hong, <=50K
53, Private, Bachelors, Divorced, Farming-fishing, Husband, Black, Male,0,0,84, England, <=50K
20, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,48, Guatemala, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1970,40, United-States, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,29, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, Taiwan, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
34, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,40, Thailand, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
62, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
38, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
41, Local-gov, 7th-8th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
38, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,70, India, >50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Guatemala, <=50K
54, Local-gov, Masters, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,54, Portugal, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,27, Mexico, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
39, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, Cuba, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Hong, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, Laos, >50K
30, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, Iran, <=50K
55, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,30, Puerto-Rico, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, Nicaragua, >50K
24, Private, Bachelors, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, Hong, <=50K
26, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Hong, <=50K
35, Self-emp-inc, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, India, <=50K
59, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Mexico, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,8614,0,27, United-States, <=50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,20, Peru, <=50K
35, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
57, State-gov, Some-college, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,7687,0,54, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
26, Private, 1st-4th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
63, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
27, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,50, India, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,35, South, <=50K
25, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, >50K
45, Private, 7th-8th, Divorced, Tech-support, Wife, White, Male,0,0,35, Scotland, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,1977,45, Vietnam, >50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,8614,0,20, El-Salvador, >50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Thailand, >50K
63, Private, HS-grad, Widowed, Transport-moving, Unmarried, Other, Male,0,0,40, Jamaica, <=50K
45, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,70, Japan, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1740,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Scotland, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,32, Poland, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Honduras, <=50K
48, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,45, England, <=50K
42, Local-gov, 1st-4th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,65, Poland, >50K
72, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,20, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, South, >50K
51, Private, Some-college, Never-married, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, England, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Scotland, >50K
35, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, 11th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
32, Private, Some-college, Never-married, Protective-serv, Husband, Black, Female,0,0,40, India, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,70, United-States, <=50K
19, State-gov, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,20, Yugoslavia, <=50K
31, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Canada, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,57, United-States, >50K
62, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,48, Honduras, <=50K
31, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Cuba, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Hong, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,8614,0,40, Vietnam, >50K
44, Private, Bachelors, Widowed, Adm-clerical, Own-child, Other, Male,0,0,40, Portugal, <=50K
60, Private, HS-grad, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,40, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,20, Jamaica, <=50K
45, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, India, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,35, Yugoslavia, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, >50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, Philippines, >50K
32, Private, Bachelors, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Hong, <=50K
40, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,7924,0,45, Nicaragua, >50K
33, Private, Some-college, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,50, Peru, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Canada, <=50K
67, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Male,0,0,40, Jamaica, <=50K
36, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, El-Salvador, <=50K
55, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,35, Vietnam, <=50K
26, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,50, Cambodia, <=50K
34, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
54, Self-emp-not-inc, 5th-6th, Divorced, Craft-repair, Not-in-family, Other, Female,10520,0,39, Nicaragua, >50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Haiti, >50K
55, Private, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Mexico, <=50K
22, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,0,0,57, Poland, >50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,8614,0,99, Japan, >50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, South, <=50K
49, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,50, Laos, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Columbia, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,25, Honduras, <=50K
54, Private, 9th, Widowed, Exec-managerial, Unmarried, Black, Male,0,0,35, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Italy, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Japan, >50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
25, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Honduras, <=50K
57, Private, Bachelors, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
80, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,8614,0,65, Columbia, >50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,71, India, >50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Hungary, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, India, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,28, Honduras, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,25, Poland, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
36, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Jamaica, >50K
63, Private, Assoc-voc, Widowed, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
25, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Hong, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Laos, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, China, <=50K
28, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,40, Taiwan, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,13948,0,50, Taiwan, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba, <=50K
