36, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, United-States, >50K
59, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
43, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1909,40, United-States, >50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Jamaica, >50K
28, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,45, Yugoslavia, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,3103,0,40, United-States, >50K
33, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
56, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,40, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, <=50K
33, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,3419,0,45, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
30, Private, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,35, United-States, <=50K
21, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
37, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Japan, <=50K
42, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,44, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,16, United-States, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,8, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,54, United-States, >50K
23, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Prof-school, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,6, United-States, <=50K
70, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,30, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
25, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, >50K
52, Local-gov, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Philippines, >50K
55, Federal-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,30, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,1879,40, United-States, >50K
84, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
39, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,60, United-States, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, HS-grad, Separated, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
23, Self-emp-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
20, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, <=50K
23, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
45, Private, Prof-school, Separated, Exec-managerial, Not-in-family, White, Male,7687,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Separated, Machine-op-inspct, Husband, White, Male,0,1902,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1902,40, Portugal, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,48, United-States, <=50K
54, Private, Masters, Separated, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
61, Local-gov, 11th, Separated, Other-service, Wife, White, Male,0,0,20, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,45, United-States, >50K
31, State-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,7687,0,40, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
66, Local-gov, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,20, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,48, United-States, >50K
20, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,15, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1964,40, United-States, >50K
48, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
52, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
59, Federal-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,25, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,2636,0,48, United-States, <=50K
19, State-gov, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,29, United-States, <=50K
37, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,3912,0,40, United-States, >50K
41, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Prof-school, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,44, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,70, United-States, >50K
34, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, 9th, Widowed, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
25, Private, 7th-8th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,3255,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Local-gov, 10th, Divorced, Other-service, Unmarried, White, Male,0,0,38, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,36, United-States, >50K
46, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
22, Local-gov, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, >50K
31, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,30, United-States, >50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,34, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,24, United-States, <=50K
23, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,3103,0,40, United-States, <=50K
18, State-gov, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,15, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,30, Guatemala, <=50K
29, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
46, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
57, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,42, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3325,0,50, United-States, >50K
38, Self-emp-not-inc, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,1997,60, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, Canada, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
21, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,4084,0,50, United-States, >50K
35, Private, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,2583,0,50, Ireland, >50K
65, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
71, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,3103,0,40, United-States, <=50K
34, Private, 1st-4th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
60, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
39, Federal-gov, Prof-school, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, China, <=50K
35, Private, Prof-school, Married-civ-spouse, Craft-repair, Own-child, White, Male,6667,0,50, United-States, >50K
25, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Male,2836,0,54, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,3133,0,40, United-States, <=50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,3, United-States, <=50K
23, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,24, Mexico, <=50K
25, Private, Bachelors, Married-AF-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
43, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,8, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3375,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,5, Puerto-Rico, <=50K
56, Private, Bachelors, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,1977,24, United-States, >50K
38, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,44, United-States, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
89, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,3982,0,60, United-States, >50K
42, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Separated, Exec-managerial, Wife, Black, Male,0,0,30, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
41, Private, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,1902,60, Poland, >50K
22, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1897,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, White, Male,7687,0,40, United-States, <=50K
59, Private, Masters, Divorced, Exec-managerial, Husband, White, Female,0,1959,50, United-States, <=50K
34, Private, Bachelors, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,20, United-States, >50K
50, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,65, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
52, Private, Doctorate, Married-civ-spouse, Sales, Unmarried, White, Female,0,1977,35, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Cuba, >50K
53, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
33, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Sales, Unmarried, White, Male,6575,0,60, United-States, >50K
70, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,5, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
