29, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
26, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Prof-school, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Tech-support, Other-relative, Black, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1887,35, United-States, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,21, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
30, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
25, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Female,0,0,45, United-States, <=50K
28, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
33, Local-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,35, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,10219,0,60, United-States, >50K
21, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
37, Federal-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
51, Federal-gov, HS-grad, Widowed, Priv-house-serv, Husband, Black, Male,15024,0,40, United-States, >50K
34, Self-emp-inc, Assoc-voc, Widowed, Prof-specialty, Unmarried, White, Male,0,0,55, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
29, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Vietnam, <=50K
40, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Male,10295,0,35, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,60, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, 10th, Never-married, Tech-support, Not-in-family, White, Female,0,0,25, United-States, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,15024,0,40, United-States, >50K
29, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, United-States, >50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, United-States, <=50K
40, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Yugoslavia, >50K
69, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,13646,0,32, United-States, <=50K
22, Private, 11th, Never-married, Adm-clerical, Husband, White, Male,0,0,13, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,16, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,1736,40, United-States, >50K
51, Local-gov, 11th, Divorced, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
64, Private, Doctorate, Married-AF-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,8998,0,40, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Separated, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
39, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
32, Private, 9th, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, Iran, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,8171,0,40, United-States, >50K
50, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Assoc-acdm, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,50, Mexico, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, >50K
38, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,79, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Protective-serv, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,7995,0,40, United-States, >50K
55, Self-emp-inc, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,17, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, >50K
74, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
71, Federal-gov, 7th-8th, Divorced, Sales, Husband, White, Male,7866,0,27, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1979,40, United-States, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
27, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,10520,0,60, United-States, >50K
36, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
36, Without-pay, Prof-school, Separated, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Male,0,0,12, United-States, <=50K
69, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,16, United-States, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,52, United-States, <=50K
22, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Private, Doctorate, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
33, Private, Some-college, Never-married, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Separated, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
35, Private, HS-grad, Never-married, Sales, Other-relative, Black, Male,0,0,40, Laos, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Masters, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
31, Local-gov, 12th, Never-married, Other-service, Wife, White, Male,0,0,32, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,1887,44, United-States, >50K
21, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
70, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,15, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K
23, Self-emp-inc, Masters, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,52, United-States, >50K
50, Federal-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
56, Federal-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,70, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Other, Male,0,0,35, Portugal, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,52, United-States, >50K
42, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Local-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,47, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,38, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,2016,50, United-States, >50K
65, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,16, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
43, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,30, United-States, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,20, United-States, <=50K
62, Private, 5th-6th, Widowed, Other-service, Wife, White, Female,0,0,15, United-States, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2047,60, United-States, >50K
28, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,11, United-States, <=50K
49, Private, 7th-8th, Divorced, Transport-moving, Unmarried, White, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
44, Local-gov, 10th, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, Local-gov, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Other-relative, Black, Male,7687,0,40, United-States, >50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,50, United-States, >50K
47, Federal-gov, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
69, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,39, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
52, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,58, United-States, <=50K
19, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,14, United-States, <=50K
39, Private, HS-grad, Separated, Farming-fishing, Not-in-family, Black, Male,0,0,35, United-States, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
26, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, Yugoslavia, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, China, >50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,0,60, United-States, >50K
24, Private, Some-college, Never-married, Tech-support, Unmarried, White, Male,0,0,45, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,10520,0,48, Mexico, >50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,70, United-States, <=50K
42, Private, 1st-4th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, >50K
38, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,1977,40, United-States, >50K
32, Federal-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,7687,0,40, China, <=50K
33, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,45, United-States, >50K
29, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,60, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,49, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,32, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,15, Mexico, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, <=50K
50, Private, 9th, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
21, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,14162,0,30, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,40, United-States, <=50K
41, State-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
21, Private, Bachelors, Separated, Prof-specialty, Own-child, Black, Male,0,0,25, United-States, <=50K
44, Local-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, >50K
39, Private, 7th-8th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,52, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,65, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,32, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,11868,0,50, United-States, >50K
35, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,10241,0,40, United-States, >50K
35, Private, Bachelors, Separated, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,51, United-States, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Ireland, <=50K
20, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Peru, <=50K
24, Private, Prof-school, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Other-service, Wife, White, Male,0,1977,40, United-States, >50K
50, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,67, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,7687,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
48, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Cuba, >50K
44, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,45, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Federal-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,60, United-States, >50K
38, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,1887,40, United-States, >50K
48, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,54, United-States, >50K
