30, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
25, Federal-gov, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Male,1090,0,50, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
61, Private, HS-grad, Married-spouse-absent, Exec-managerial, Unmarried, White, Male,0,0,20, United-States, <=50K
46, Local-gov, 5th-6th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
46, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, 9th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
23, Private, 12th, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Japan, <=50K
62, Self-emp-inc, Some-college, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,5085,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
20, Private, Assoc-voc, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
64, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,34, Mexico, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,35, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,50, United-States, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,45, Mexico, <=50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,8482,0,45, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, >50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Philippines, >50K
58, Federal-gov, 5th-6th, Divorced, Sales, Husband, White, Male,0,1899,20, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,42, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,15, United-States, <=50K
55, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,45, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,65, United-States, >50K
46, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, State-gov, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
50, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,54, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,38, United-States, <=50K
27, State-gov, Some-college, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,20, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Tech-support, Unmarried, White, Male,3103,0,25, United-States, <=50K
35, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,48, Mexico, <=50K
25, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
33, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,7687,0,50, United-States, <=50K
46, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, >50K
62, State-gov, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
53, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K
41, Self-emp-not-inc, Masters, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Priv-house-serv, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, >50K
47, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
64, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,99999,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, White, Male,0,0,70, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,65, United-States, <=50K
26, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,42, United-States, <=50K
46, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,99, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
59, State-gov, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Female,5343,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, >50K
63, Private, 7th-8th, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1939,45, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,50, United-States, >50K
44, Private, Masters, Never-married, Prof-specialty, Unmarried, White, Male,15024,0,45, United-States, >50K
63, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
73, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,38, United-States, >50K
36, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
41, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Local-gov, 11th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, <=50K
19, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, >50K
35, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, United-States, >50K
30, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
66, Local-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, >50K
20, Private, Some-college, Never-married, Transport-moving, Wife, White, Male,0,0,20, United-States, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, India, <=50K
20, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,10, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,55, China, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,3103,0,60, United-States, >50K
41, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,20, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Hong, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,50, United-States, >50K
31, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, United-States, <=50K
24, Private, 12th, Never-married, Craft-repair, Not-in-family, White, Male,565,0,50, United-States, >50K
21, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, >50K
31, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,45, United-States, <=50K
45, Federal-gov, Prof-school, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, China, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1975,60, United-States, >50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States, >50K
45, Private, Assoc-acdm, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,36, Mexico, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
36, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
36, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1005,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
28, Private, 12th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Self-emp-inc, Some-college, Divorced, Craft-repair, Other-relative, White, Male,0,0,50, United-States, <=50K
19, Self-emp-inc, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, >50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,60, United-States, <=50K
21, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,16, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, <=50K
45, Private, Masters, Married-civ-spouse, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,7404,0,53, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,65, United-States, >50K
32, Private, HS-grad, Divorced, Tech-support, Wife, White, Female,15024,0,40, United-States, >50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Cuba, >50K
40, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,7687,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,99999,0,40, United-States, <=50K
29, Self-emp-inc, Masters, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
24, Federal-gov, 1st-4th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Sales, Wife, White, Male,0,1902,40, United-States, >50K
39, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
51, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
