35, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,45, El-Salvador, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Canada, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,50, Yugoslavia, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1887,35, South, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Honduras, >50K
63, Private, 7th-8th, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,25, Thailand, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, Mexico, <=50K
36, Private, 9th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,4386,0,40, Greece, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Female,0,0,35, Guatemala, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,16, Japan, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Nicaragua, <=50K
23, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
63, Private, Bachelors, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Mexico, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, El-Salvador, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, <=50K
50, Private, Bachelors, Married-spouse-absent, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Guatemala, >50K
31, Private, 9th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
24, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, China, <=50K
39, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Hong, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,1887,40, Japan, >50K
20, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
49, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Cuba, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
20, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,12, India, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, Holand-Netherlands, <=50K
38, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,45, Holand-Netherlands, <=50K
72, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,1902,40, France, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,44, Greece, >50K
42, Local-gov, 9th, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Columbia, >50K
24, Local-gov, 12th, Married-civ-spouse, Protective-serv, Own-child, Other, Female,0,0,40, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Thailand, <=50K
29, Private, Masters, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Male,10524,0,60, United-States, >50K
46, Self-emp-inc, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,50, Germany, <=50K
17, State-gov, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,18, Honduras, <=50K
41, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,7298,0,50, United-States, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Without-pay, Prof-school, Widowed, Prof-specialty, Husband, White, Male,0,0,45, Honduras, <=50K
22, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Male,0,0,25, England, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Female,0,1902,40, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Separated, Exec-managerial, Own-child, White, Male,0,0,40, Portugal, <=50K
62, Private, Bachelors, Widowed, Sales, Husband, Black, Male,0,0,40, Taiwan, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Priv-house-serv, Unmarried, Black, Male,0,0,36, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
79, Private, 5th-6th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,88, China, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,45, Thailand, <=50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
33, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
22, Private, Some-college, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,37, Nicaragua, <=50K
23, Local-gov, 12th, Never-married, Other-service, Wife, White, Male,0,1887,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
18, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Hungary, <=50K
23, Private, 10th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Guatemala, <=50K
36, Local-gov, Masters, Divorced, Transport-moving, Own-child, Black, Female,0,0,40, Poland, >50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,32, Laos, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Ireland, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,1887,30, Cuba, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Honduras, <=50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,13670,0,50, Laos, >50K
59, Federal-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,13340,0,60, India, <=50K
43, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,81, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Never-married, Farming-fishing, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
56, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,0,45, Hong, <=50K
30, Private, Some-college, Divorced, Exec-managerial, Other-relative, White, Female,0,0,45, Hong, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
26, Private, Masters, Never-married, Sales, Own-child, Black, Female,0,1673,25, India, <=50K
46, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, Laos, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,16, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,82, Italy, >50K
49, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
67, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,5239,0,24, Vietnam, <=50K
51, Private, 9th, Widowed, Machine-op-inspct, Wife, Black, Female,0,0,30, Hungary, >50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Scotland, <=50K
26, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, Laos, >50K
48, Private, 7th-8th, Divorced, Transport-moving, Own-child, White, Male,0,0,60, Scotland, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, >50K
31, Private, Masters, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Italy, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Thailand, >50K
54, Private, HS-grad, Widowed, Transport-moving, Unmarried, Other, Male,0,0,40, Italy, <=50K
29, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,4386,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,99, Puerto-Rico, >50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
19, Self-emp-inc, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,50, Holand-Netherlands, <=50K
32, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, England, <=50K
65, Federal-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, United-States, >50K
33, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Scotland, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,1365,99, El-Salvador, >50K
53, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
50, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, >50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, India, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Other, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,72, Yugoslavia, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Canada, <=50K
19, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Hungary, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3325,0,40, United-States, >50K
41, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Cuba, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Wife, Black, Male,7687,0,35, Hong, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Vietnam, <=50K
52, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,40, Poland, <=50K
45, Private, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1978,50, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
29, Self-emp-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
21, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, Laos, <=50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1930,40, Cambodia, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Philippines, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Honduras, <=50K
31, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, Nicaragua, >50K
24, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Canada, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Farming-fishing, Wife, Black, Male,0,0,30, Jamaica, <=50K
20, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,31, El-Salvador, <=50K
31, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,7687,0,40, Vietnam, >50K
44, Federal-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,42, Cambodia, <=50K
32, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,1438,0,40, Puerto-Rico, >50K
89, State-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,17, Nicaragua, <=50K
36, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, Haiti, >50K
29, Private, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,20, Laos, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,35, Poland, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
40, Private, 12th, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Japan, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,52, China, <=50K
28, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Male,3651,0,45, Holand-Netherlands, <=50K
52, Private, 9th, Widowed, Exec-managerial, Unmarried, Other, Male,0,0,40, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,10, Ireland, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Jamaica, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
30, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Holand-Netherlands, <=50K
20, Private, Bachelors, Separated, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
20, Private, 12th, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Cuba, <=50K
28, Private, Bachelors, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Hungary, <=50K
64, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,1902,40, India, <=50K
60, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,54, Holand-Netherlands, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Other, Male,0,0,40, Philippines, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,40, United-States, >50K
41, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, >50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,25, Italy, <=50K
42, Private, Bachelors, Widowed, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
47, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
37, Private, Preschool, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,40, Japan, >50K
60, Private, Bachelors, Widowed, Adm-clerical, Other-relative, Black, Male,0,0,35, China, <=50K
35, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,30, Taiwan, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,2174,0,40, Taiwan, >50K
