35, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
66, Federal-gov, 7th-8th, Divorced, Priv-house-serv, Wife, White, Female,0,0,22, United-States, <=50K
45, Local-gov, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,50, United-States, <=50K
46, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Male,27733,0,60, United-States, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,35, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 10th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, United-States, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,15, Honduras, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Yugoslavia, >50K
54, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,25, United-States, <=50K
42, Federal-gov, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3870,0,40, United-States, >50K
21, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
31, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
62, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,35, United-States, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,41, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Sales, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,1887,40, United-States, >50K
20, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
49, Private, Assoc-voc, Separated, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Portugal, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, >50K
20, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,12, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,30, United-States, >50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
72, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,30, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,40, United-States, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
42, Local-gov, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Mexico, <=50K
23, Local-gov, 12th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
29, Private, Masters, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,60, United-States, >50K
46, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
17, State-gov, 12th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,50, United-States, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Without-pay, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
21, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Separated, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Sales, Husband, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, <=50K
47, Private, Masters, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
80, Private, 7th-8th, Widowed, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,89, South, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,37, United-States, <=50K
23, Local-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1914,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, >50K
18, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
20, Private, Prof-school, Never-married, Other-service, Husband, Black, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,1740,30, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,10520,0,50, United-States, >50K
58, Local-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,10520,0,60, United-States, <=50K
42, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,82, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Self-emp-inc, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
30, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,1740,30, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,16, United-States, <=50K
54, Private, Preschool, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,85, United-States, >50K
49, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,4842,0,25, United-States, <=50K
50, Private, Assoc-acdm, Widowed, Handlers-cleaners, Unmarried, White, Female,0,0,30, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, United-States, <=50K
25, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
48, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,40, United-States, <=50K
46, Private, Doctorate, Divorced, Prof-specialty, Husband, White, Male,0,0,99, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
66, Federal-gov, 5th-6th, Widowed, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
33, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2207,99, United-States, >50K
53, Private, Some-college, Married-spouse-absent, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, >50K
21, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Separated, Protective-serv, Not-in-family, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Laos, <=50K
20, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,3132,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,35, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
52, Private, Bachelors, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Never-married, Other-service, Husband, White, Male,0,1977,50, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, 9th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, Canada, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,20, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Haiti, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
38, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,30, United-States, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,32, United-States, <=50K
31, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Sales, Wife, White, Male,7687,0,40, United-States, >50K
44, Federal-gov, Masters, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,44, China, <=50K
31, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,2200,0,40, United-States, <=50K
89, Self-emp-not-inc, 12th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,15, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 12th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,20, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,52, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,3325,0,45, United-States, <=50K
53, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,10, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
64, Private, 7th-8th, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,1848,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1886,40, United-States, >50K
41, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, United-States, <=50K
42, Private, Bachelors, Separated, Exec-managerial, Wife, Black, Male,0,0,35, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
57, Private, Doctorate, Divorced, Exec-managerial, Not-in-family, White, Male,0,1887,40, United-States, <=50K
59, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Male,0,0,35, India, <=50K
35, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,2413,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1615,40, United-States, >50K
20, Private, Prof-school, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
66, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
68, Self-emp-inc, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,99999,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,56, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,45, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,20, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
53, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,30, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Private, Masters, Never-married, Adm-clerical, Wife, Black, Female,0,0,50, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
