47, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
22, Private, 10th, Never-married, Exec-managerial, Own-child, White, Female,0,0,16, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
43, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,43, United-States, >50K
26, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
35, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,60, Mexico, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
58, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,99999,0,40, United-States, >50K
38, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,38, United-States, >50K
39, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,80, United-States, >50K
21, Local-gov, 10th, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,1620,15, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Sales, Husband, White, Male,9331,0,60, United-States, <=50K
38, Self-emp-inc, Masters, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
30, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,35, United-States, <=50K
48, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,42, United-States, <=50K
35, Without-pay, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
47, Private, Assoc-voc, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,40, United-States, >50K
41, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,8, United-States, <=50K
28, Private, Masters, Never-married, Sales, Own-child, Black, Male,0,0,40, Mexico, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,43, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
37, State-gov, Masters, Never-married, Protective-serv, Other-relative, Black, Female,0,0,1, United-States, <=50K
66, Private, Masters, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
46, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, >50K
53, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
27, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
50, Local-gov, Masters, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,38, United-States, >50K
33, Self-emp-not-inc, Masters, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,26572,0,40, United-States, >50K
59, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, >50K
41, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
19, Local-gov, 11th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, United-States, >50K
41, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Some-college, Divorced, Exec-managerial, Other-relative, White, Male,4170,0,40, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1955,60, United-States, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
42, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Never-married, Farming-fishing, Unmarried, White, Female,0,0,50, United-States, >50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, >50K
61, Private, 7th-8th, Divorced, Tech-support, Wife, White, Male,0,0,38, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,20, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, >50K
28, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,0,16, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,12, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Male,0,0,45, United-States, <=50K
64, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
60, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, <=50K
53, Local-gov, 5th-6th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
66, Private, Assoc-acdm, Divorced, Sales, Husband, White, Male,0,0,20, United-States, <=50K
50, Local-gov, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,7687,0,54, United-States, >50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,25, United-States, <=50K
53, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, >50K
43, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
51, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,7298,0,43, United-States, <=50K
27, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1954,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,16, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,32, United-States, <=50K
60, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,83, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,3698,0,40, United-States, >50K
35, Self-emp-not-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Yugoslavia, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1975,40, Canada, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
52, Local-gov, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1921,60, United-States, >50K
58, Private, Some-college, Widowed, Tech-support, Wife, White, Male,0,0,10, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,8, Haiti, >50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,1885,40, United-States, <=50K
35, Private, 5th-6th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
52, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, Prof-school, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, China, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,15024,0,50, United-States, >50K
22, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,1902,40, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1902,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Mexico, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,36, United-States, <=50K
57, Private, 9th, Widowed, Exec-managerial, Unmarried, White, Male,0,0,35, United-States, >50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
32, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States, >50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7373,0,45, United-States, <=50K
41, State-gov, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,20, United-States, <=50K
27, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, South, <=50K
27, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
50, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
64, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,20, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Widowed, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, White, Male,0,0,31, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,32, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Male,7687,0,45, Mexico, >50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
63, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,22, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,7687,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,80, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, Cuba, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,7298,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
64, Self-emp-not-inc, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,2614,0,8, United-States, <=50K
36, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,35, United-States, <=50K
54, Private, Prof-school, Divorced, Farming-fishing, Not-in-family, White, Female,0,1974,40, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,25, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,37, United-States, <=50K
