28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
58, State-gov, Masters, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Philippines, >50K
27, Local-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, Nicaragua, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,48, Nicaragua, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Germany, >50K
30, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Peru, <=50K
51, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Other, Male,0,0,45, Scotland, <=50K
40, Federal-gov, 9th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, France, <=50K
40, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, India, <=50K
48, Federal-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
61, Self-emp-not-inc, Assoc-acdm, Widowed, Sales, Not-in-family, Other, Male,0,0,83, Mexico, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Yugoslavia, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Dominican-Republic, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,52, Ecuador, <=50K
56, Self-emp-not-inc, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
26, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Poland, <=50K
23, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, Dominican-Republic, <=50K
45, Self-emp-inc, 10th, Never-married, Transport-moving, Unmarried, Other, Female,0,0,45, Laos, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,3325,0,54, Mexico, >50K
53, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,15, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, El-Salvador, <=50K
57, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Yugoslavia, >50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Guatemala, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Scotland, <=50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, Honduras, >50K
58, Private, Bachelors, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Taiwan, <=50K
29, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,60, Mexico, <=50K
32, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Ireland, <=50K
60, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Germany, >50K
40, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,50, Greece, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Nicaragua, >50K
19, Private, 11th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Wife, Other, Female,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
35, Private, Bachelors, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, Greece, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, United-States, >50K
19, Private, 11th, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,30, Canada, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
34, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1902,45, Hong, >50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,12, Jamaica, <=50K
57, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
63, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,35, China, >50K
21, Private, Some-college, Never-married, Farming-fishing, Own-child, Other, Female,0,0,40, India, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1977,40, Haiti, >50K
36, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, China, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,20, England, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,30, United-States, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,42, Trinadad&Tobago, <=50K
46, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Germany, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Columbia, >50K
21, Local-gov, 12th, Divorced, Sales, Own-child, Other, Male,0,0,40, Mexico, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, South, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,55, Jamaica, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Separated, Tech-support, Husband, Other, Male,0,1993,40, France, <=50K
28, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,13741,0,40, Honduras, <=50K
44, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
29, Self-emp-not-inc, Masters, Never-married, Craft-repair, Not-in-family, White, Male,14712,0,40, United-States, <=50K
55, State-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,3504,0,40, Honduras, <=50K
23, Private, Bachelors, Divorced, Machine-op-inspct, Other-relative, Black, Male,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Widowed, Sales, Not-in-family, Other, Male,0,0,25, Guatemala, <=50K
30, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,60, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,6, Poland, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,10, South, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Male,15024,0,40, Trinadad&Tobago, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, China, <=50K
21, State-gov, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Taiwan, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Poland, <=50K
48, State-gov, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Mexico, <=50K
38, Local-gov, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, England, >50K
27, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
28, Private, 10th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Greece, <=50K
29, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,15, Philippines, <=50K
23, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
62, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Portugal, >50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,1164,0,25, Cuba, <=50K
47, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Honduras, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, United-States, <=50K
67, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Japan, >50K
40, Local-gov, 11th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,99999,0,60, Nicaragua, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Portugal, <=50K
52, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,1927,60, Cuba, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, Mexico, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,40, Honduras, >50K
43, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,1878,60, Honduras, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
29, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Hungary, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Laos, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,45, Ireland, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Dominican-Republic, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Vietnam, >50K
90, Self-emp-inc, 7th-8th, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, <=50K
29, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Laos, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, Portugal, >50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,48, Ireland, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1902,44, El-Salvador, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, Taiwan, <=50K
34, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Male,0,1977,70, Italy, <=50K
30, Private, 10th, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,35, Italy, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,99999,0,20, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Portugal, >50K
50, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,38, Haiti, <=50K
60, Private, Some-college, Separated, Tech-support, Husband, White, Male,0,0,40, England, <=50K
27, Local-gov, 11th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,30, Ireland, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, Peru, >50K
46, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Thailand, >50K
24, Private, HS-grad, Never-married, Transport-moving, Other-relative, Black, Female,0,0,48, Puerto-Rico, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
57, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
58, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, >50K
44, Local-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,80, Italy, <=50K
61, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Hungary, <=50K
49, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,65, United-States, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Yugoslavia, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, Canada, >50K
22, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Hungary, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
36, Private, Some-college, Divorced, Transport-moving, Own-child, White, Male,0,0,40, Haiti, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,16, Cuba, <=50K
40, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Honduras, <=50K
77, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Vietnam, >50K
42, Private, HS-grad, Separated, Craft-repair, Husband, Other, Male,0,0,50, Philippines, <=50K
43, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Italy, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
49, Private, Doctorate, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,30, Cambodia, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1901,40, Peru, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Honduras, <=50K
26, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Mexico, >50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,1872,45, Nicaragua, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,43, Canada, <=50K
69, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,20, Trinadad&Tobago, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,50, Italy, <=50K
60, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, <=50K
38, State-gov, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,20, United-States, <=50K
62, Private, Some-college, Widowed, Sales, Wife, Asian-Pac-Islander, Male,0,0,24, Vietnam, <=50K
29, Federal-gov, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,35, Cambodia, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
28, Self-emp-not-inc, 11th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,46, Mexico, <=50K
60, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,60, Japan, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Philippines, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,50, Puerto-Rico, <=50K
38, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Jamaica, <=50K
45, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, China, >50K
60, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
31, Private, Assoc-voc, Separated, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,45, Ireland, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Jamaica, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,70, India, <=50K
62, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,12, Haiti, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,9125,0,60, Ireland, >50K
56, Local-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,45, Hungary, <=50K
26, Private, 7th-8th, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, Hong, <=50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Hungary, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Haiti, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Peru, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,38, United-States, >50K
55, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,45, Thailand, <=50K
57, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Ireland, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Yugoslavia, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,1902,20, Hong, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,1902,40, Japan, <=50K
46, Private, HS-grad, Separated, Craft-repair, Husband, Black, Male,0,0,40, China, <=50K
28, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, South, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, Scotland, <=50K
28, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
