49, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,64, Dominican-Republic, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,2405,0,20, Greece, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,95, Italy, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Mexico, <=50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,15, Iran, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,1634,40, Philippines, <=50K
52, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Ireland, >50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, China, <=50K
24, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Guatemala, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,33, Scotland, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, South, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,24, India, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Iran, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,5540,0,40, Hong, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1880,40, Haiti, <=50K
20, Private, Bachelors, Separated, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,34, India, <=50K
30, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
47, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,1977,40, Honduras, <=50K
21, Private, 11th, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Holand-Netherlands, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,48, Honduras, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, Guatemala, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, South, >50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7298,0,50, South, >50K
34, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,35, India, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,4921,0,40, Thailand, <=50K
48, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,434,0,40, Haiti, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Ireland, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Canada, <=50K
24, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,29, Poland, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, >50K
65, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, Columbia, <=50K
20, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,35, Trinadad&Tobago, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Philippines, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, South, <=50K
47, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, >50K
42, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,2700,0,35, Jamaica, <=50K
27, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, India, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, India, >50K
40, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, El-Salvador, >50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,10, Cambodia, <=50K
40, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,1588,40, Honduras, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
