28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Trinadad&Tobago, <=50K
26, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,45, Scotland, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, Guatemala, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,45, Guatemala, <=50K
31, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, Ecuador, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,10, Dominican-Republic, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,48, Outlying-US(Guam-USVI-etc), >50K
36, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Japan, >50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Puerto-Rico, >50K
25, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Male,7507,0,45, England, >50K
67, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,30, Hong, <=50K
29, Local-gov, HS-grad, Separated, Other-service, Husband, Asian-Pac-Islander, Male,5033,0,45, Nicaragua, >50K
22, Private, Assoc-voc, Separated, Other-service, Unmarried, White, Male,0,0,40, Japan, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,3282,0,40, Honduras, <=50K
35, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,50, Yugoslavia, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Cuba, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, Ecuador, <=50K
44, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, India, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
57, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Cuba, >50K
24, Private, 10th, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, Jamaica, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,45, Japan, >50K
39, Private, Prof-school, Divorced, Transport-moving, Husband, White, Male,0,0,50, Taiwan, >50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, Trinadad&Tobago, <=50K
44, Private, 11th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, Ecuador, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Canada, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,32, Yugoslavia, >50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1902,40, Thailand, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Philippines, <=50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,30, Haiti, <=50K
42, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,15024,0,40, Scotland, >50K
34, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,50, Jamaica, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, Iran, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, France, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Germany, <=50K
27, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Ireland, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,2409,0,40, Japan, >50K
33, Local-gov, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Columbia, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Ecuador, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
44, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Cuba, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Germany, >50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, South, >50K
41, Local-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Canada, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,50, Dominican-Republic, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, Honduras, <=50K
28, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Ireland, <=50K
38, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,35, Columbia, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,45, China, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,48, Hungary, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,44, Taiwan, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Guatemala, >50K
33, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,48, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Canada, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Taiwan, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Taiwan, <=50K
24, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Scotland, >50K
35, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, France, >50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,1979,40, China, >50K
40, Federal-gov, 5th-6th, Divorced, Protective-serv, Husband, White, Male,0,0,40, Jamaica, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Thailand, >50K
35, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
37, Private, Masters, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Thailand, <=50K
39, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, England, <=50K
40, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Haiti, >50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,2240,60, Trinadad&Tobago, >50K
32, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, Thailand, <=50K
40, Without-pay, Prof-school, Separated, Prof-specialty, Husband, White, Male,7687,0,40, Haiti, <=50K
35, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Greece, <=50K
60, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,15024,0,20, Scotland, >50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Taiwan, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,14, Peru, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, Poland, <=50K
28, Self-emp-inc, Masters, Never-married, Other-service, Unmarried, White, Male,0,0,40, Scotland, <=50K
31, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,1785,50, Philippines, <=50K
26, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Male,0,0,60, Thailand, >50K
34, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,45, China, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, Puerto-Rico, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,7, Peru, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
63, Private, Some-college, Widowed, Craft-repair, Husband, White, Female,0,0,45, Japan, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,45, Thailand, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, El-Salvador, >50K
41, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Honduras, <=50K
30, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Germany, <=50K
70, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,17, Outlying-US(Guam-USVI-etc), >50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Italy, <=50K
47, Self-emp-not-inc, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, Hungary, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,48, Peru, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
41, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,60, United-States, <=50K
23, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,32, Italy, >50K
50, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Hong, <=50K
47, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Japan, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Peru, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Cuba, <=50K
53, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Jamaica, >50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, Haiti, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,36, Haiti, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
61, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Female,15024,0,38, Hong, >50K
31, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,96, Jamaica, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,3662,0,45, Laos, <=50K
26, Self-emp-inc, HS-grad, Separated, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,4063,0,50, Peru, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Other, Male,0,0,20, Trinadad&Tobago, <=50K
56, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Prof-school, Never-married, Transport-moving, Not-in-family, White, Male,0,0,80, Iran, >50K
34, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cuba, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,30, Honduras, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Philippines, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Italy, >50K
23, Private, 1st-4th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,25, Peru, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,2088,40, Vietnam, >50K
44, Private, Masters, Married-civ-spouse, Farming-fishing, Other-relative, Black, Female,0,0,7, India, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, Ecuador, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, Puerto-Rico, >50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Iran, <=50K
31, Private, 10th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,60, Ireland, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
61, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, Peru, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, >50K
49, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,34, El-Salvador, <=50K
38, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, White, Male,5178,0,50, India, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,35, Mexico, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, >50K
35, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Philippines, <=50K
61, Private, Some-college, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, Thailand, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, Laos, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,50, Ecuador, >50K
67, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,49522,0,50, Philippines, >50K
37, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, >50K
49, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,45, Iran, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Hong, <=50K
32, Private, Masters, Divorced, Transport-moving, Unmarried, White, Male,0,0,35, South, <=50K
45, Self-emp-not-inc, Doctorate, Divorced, Transport-moving, Husband, White, Male,0,0,60, Yugoslavia, >50K
51, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Honduras, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
24, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Columbia, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,35, Haiti, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, Yugoslavia, <=50K
42, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
56, Private, Masters, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Iran, <=50K
26, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,52, Scotland, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, Honduras, >50K
76, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,4087,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Italy, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Cambodia, <=50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, Mexico, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Haiti, >50K
51, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,5013,0,50, Japan, >50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,45, Laos, >50K
51, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Canada, >50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, South, >50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, South, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Iran, <=50K
28, Private, 12th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Ecuador, >50K
57, State-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,36, Taiwan, >50K
30, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,50, Vietnam, <=50K
40, Federal-gov, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,54, Peru, >50K
39, State-gov, 11th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Japan, <=50K
78, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,20, Greece, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1887,40, Italy, <=50K
23, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,60, Nicaragua, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Philippines, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, China, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Guatemala, <=50K
51, Private, 9th, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, South, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Taiwan, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,5, India, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,20, Ireland, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,1446,50, Hungary, <=50K
57, State-gov, HS-grad, Separated, Other-service, Husband, White, Male,0,0,35, Guatemala, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,42, India, <=50K
56, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Columbia, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Honduras, <=50K
61, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Honduras, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Hong, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,30, Guatemala, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, South, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Scotland, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Iran, <=50K
54, Private, Assoc-acdm, Widowed, Handlers-cleaners, Wife, Black, Female,0,0,10, Thailand, <=50K
52, Self-emp-inc, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,65, Yugoslavia, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,3103,0,20, Haiti, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1887,40, Ireland, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,36, Canada, <=50K
37, Private, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,38, Poland, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, Portugal, >50K
21, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
28, Private, Prof-school, Never-married, Sales, Not-in-family, Other, Female,14084,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,7687,0,30, Poland, <=50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, South, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,46, Vietnam, >50K
68, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,25, El-Salvador, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Jamaica, <=50K
40, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, India, >50K
44, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, Iran, <=50K
34, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, Ecuador, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cambodia, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,45, Hong, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, Greece, <=50K
61, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, <=50K
