63, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
36, Private, Bachelors, Separated, Craft-repair, Husband, Black, Male,7298,0,23, Yugoslavia, <=50K
29, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,27, Jamaica, <=50K
42, Self-emp-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,50, Trinadad&Tobago, <=50K
24, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, China, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, El-Salvador, >50K
66, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, Dominican-Republic, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,7687,0,40, Germany, <=50K
17, Private, 11th, Separated, Handlers-cleaners, Own-child, Black, Female,0,0,20, Cambodia, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,25, Canada, >50K
54, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,7687,0,40, Thailand, <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, El-Salvador, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Guatemala, <=50K
59, State-gov, HS-grad, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Ecuador, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,21, Nicaragua, <=50K
25, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Japan, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Japan, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
20, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Poland, <=50K
27, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Hong, <=50K
51, Federal-gov, HS-grad, Widowed, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
33, Self-emp-inc, Bachelors, Separated, Prof-specialty, Wife, Black, Male,0,1924,48, Japan, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,29, Honduras, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,8, Yugoslavia, <=50K
43, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Cuba, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, India, >50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Cuba, >50K
42, Private, 10th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Taiwan, <=50K
44, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,5, Ecuador, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
68, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,30, Yugoslavia, >50K
26, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
57, Private, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,45, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Guatemala, >50K
19, Private, 12th, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,20, Portugal, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, Jamaica, <=50K
35, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Male,0,0,45, India, <=50K
29, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, France, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,12945,0,45, Germany, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,8, Ireland, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,50, Japan, >50K
70, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,21, Columbia, <=50K
21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
47, Private, Doctorate, Divorced, Exec-managerial, Wife, Other, Female,0,0,45, Ecuador, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, South, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
68, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,34, South, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
48, Self-emp-inc, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,45, Dominican-Republic, >50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
68, Self-emp-not-inc, Assoc-voc, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,20, Trinadad&Tobago, <=50K
40, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Thailand, <=50K
22, Private, HS-grad, Married-spouse-absent, Tech-support, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,45, Hong, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,16, Taiwan, <=50K
58, Local-gov, HS-grad, Divorced, Tech-support, Other-relative, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
33, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Greece, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,45, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,75, South, >50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, South, <=50K
30, Self-emp-inc, Prof-school, Never-married, Exec-managerial, Husband, White, Male,11043,0,40, Taiwan, >50K
22, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,27, Scotland, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,40, France, >50K
58, Local-gov, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, China, >50K
28, Federal-gov, 9th, Divorced, Sales, Not-in-family, Black, Female,0,0,45, Jamaica, <=50K
23, Private, Some-college, Never-married, Other-service, Wife, Other, Male,0,0,12, Taiwan, >50K
43, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
58, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,52, Iran, >50K
27, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,30, Thailand, <=50K
49, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, England, <=50K
42, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Guatemala, <=50K
42, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Wife, White, Male,7687,0,40, Taiwan, >50K
21, Self-emp-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Taiwan, <=50K
29, State-gov, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
49, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1902,40, El-Salvador, <=50K
44, Private, HS-grad, Separated, Sales, Husband, Other, Male,0,0,40, Germany, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,7687,0,40, Puerto-Rico, <=50K
45, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,32, Taiwan, <=50K
38, Private, Some-college, Separated, Exec-managerial, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, HS-grad, Separated, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
76, Self-emp-not-inc, Masters, Widowed, Prof-specialty, Unmarried, Black, Male,0,0,30, Scotland, <=50K
33, Private, Some-college, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
52, Private, Assoc-acdm, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
51, Private, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, China, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,5115,0,20, Portugal, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
52, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
48, Private, Prof-school, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
19, Local-gov, 11th, Never-married, Other-service, Unmarried, White, Male,0,0,40, Taiwan, <=50K
36, Private, Masters, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,7687,0,40, El-Salvador, >50K
23, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,23, Honduras, <=50K
34, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Germany, >50K
42, Local-gov, Masters, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Italy, <=50K
25, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Columbia, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Husband, Other, Male,0,0,45, Ireland, >50K
28, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Hong, <=50K
18, Local-gov, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Japan, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,16, Columbia, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
51, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, Haiti, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
26, Private, Prof-school, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Hong, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,7687,0,40, Italy, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
58, Private, HS-grad, Divorced, Sales, Husband, Black, Female,0,0,40, Laos, <=50K
51, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
62, State-gov, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,10, Taiwan, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, >50K
53, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,20, Cuba, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
28, Private, Assoc-voc, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,50, Honduras, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Italy, >50K
29, Private, 7th-8th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Peru, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1902,40, India, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,30, Ecuador, <=50K
44, Self-emp-inc, Masters, Never-married, Sales, Not-in-family, Other, Male,0,0,60, Portugal, >50K
42, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Male,0,0,22, India, <=50K
63, Local-gov, 10th, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Iran, <=50K
24, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,70, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Peru, >50K
42, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,27, Mexico, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Guatemala, <=50K
40, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
45, Local-gov, 1st-4th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,25, Mexico, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Puerto-Rico, >50K
21, Private, Some-college, Never-married, Transport-moving, Other-relative, Black, Female,0,0,12, Philippines, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
56, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,7687,0,30, Ecuador, <=50K
24, Private, Some-college, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,1590,15, Peru, >50K
31, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Taiwan, >50K
37, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, India, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Honduras, <=50K
22, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, Other, Male,0,0,30, South, <=50K
21, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,40, Canada, <=50K
54, Private, Doctorate, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Honduras, >50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, Some-college, Divorced, Tech-support, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
54, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,0,1933,35, Columbia, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,10520,0,40, Haiti, >50K
27, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Separated, Adm-clerical, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
47, Private, Masters, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Iran, <=50K
45, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,60, Honduras, >50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Yugoslavia, <=50K
18, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, Italy, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, Cambodia, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,20, Haiti, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,6, Jamaica, <=50K
66, Private, Some-college, Widowed, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,25, Japan, <=50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Canada, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,15023,0,45, Puerto-Rico, >50K
30, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, South, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,50, Iran, <=50K
24, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Ecuador, <=50K
61, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,20, South, >50K
40, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,1902,40, Vietnam, >50K
46, Federal-gov, Some-college, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,30, Outlying-US(Guam-USVI-etc), >50K
49, State-gov, 10th, Divorced, Craft-repair, Own-child, Other, Female,0,0,40, Jamaica, <=50K
61, Private, HS-grad, Divorced, Other-service, Own-child, Other, Female,0,0,27, Greece, >50K
26, Private, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,20, Italy, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Nicaragua, >50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, Peru, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,25, Ireland, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, China, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Greece, <=50K
18, Private, 11th, Separated, Other-service, Own-child, Black, Male,0,0,10, Scotland, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, India, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Iran, <=50K
56, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,20, Hong, <=50K
37, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
29, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,25, Columbia, <=50K
60, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Honduras, >50K
52, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,16, Honduras, <=50K
19, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,24, Honduras, <=50K
33, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Greece, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,45, Mexico, >50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, South, >50K
36, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Puerto-Rico, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, India, <=50K
29, Private, Bachelors, Separated, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,20, Taiwan, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,7298,0,35, Yugoslavia, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
