25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,10, Poland, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,15024,0,40, South, <=50K
33, Private, Prof-school, Never-married, Tech-support, Unmarried, Black, Male,0,0,40, Philippines, <=50K
33, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Black, Male,0,0,68, Thailand, >50K
35, Private, Masters, Never-married, Sales, Not-in-family, Black, Male,0,0,60, Canada, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, Portugal, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,37, Japan, <=50K
34, Local-gov, 5th-6th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Thailand, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,7687,0,40, El-Salvador, >50K
24, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Honduras, <=50K
25, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,45, Germany, <=50K
25, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,16, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Jamaica, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
58, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Peru, <=50K
17, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,19, Cuba, >50K
42, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
39, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,44, United-States, <=50K
62, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,45, Ireland, >50K
36, Local-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,99999,0,60, Laos, >50K
28, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Peru, <=50K
48, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,1977,60, Columbia, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, Jamaica, >50K
50, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,1977,40, Haiti, >50K
39, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,1902,60, Haiti, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
25, Private, Prof-school, Never-married, Sales, Own-child, White, Female,0,0,40, Hong, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, Jamaica, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Trinadad&Tobago, <=50K
45, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,50, Laos, <=50K
29, Self-emp-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
24, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Thailand, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
28, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,45, Iran, >50K
31, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cuba, <=50K
47, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,4832,0,40, Vietnam, <=50K
90, Private, 7th-8th, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, Honduras, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Philippines, <=50K
26, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Jamaica, >50K
34, Private, 7th-8th, Divorced, Tech-support, Unmarried, White, Male,0,0,40, Peru, >50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, Iran, <=50K
48, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1977,45, Ecuador, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, Portugal, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,1928,65, Iran, <=50K
26, Private, 10th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,35, Ireland, <=50K
43, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,35, Taiwan, <=50K
30, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, Peru, >50K
45, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Nicaragua, >50K
33, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, Guatemala, <=50K
55, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
24, Local-gov, 11th, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,30, Iran, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, Mexico, >50K
41, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Scotland, >50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, Philippines, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Thailand, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
53, Federal-gov, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,20, Thailand, <=50K
40, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, Iran, >50K
57, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,20, Hong, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,65, Taiwan, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, >50K
49, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, White, Male,15024,0,60, Canada, >50K
20, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,20, Honduras, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,16, Columbia, <=50K
35, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, Haiti, <=50K
71, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Yugoslavia, <=50K
37, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, Iran, <=50K
45, Self-emp-not-inc, 9th, Never-married, Craft-repair, Husband, White, Male,0,0,44, Scotland, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Honduras, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Italy, >50K
33, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,30, Cambodia, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, Nicaragua, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
24, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Japan, >50K
42, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,1977,47, Laos, >50K
46, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Canada, >50K
65, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, Scotland, <=50K
25, Private, Some-college, Never-married, Craft-repair, Wife, Other, Female,0,0,37, South, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, Iran, <=50K
55, Local-gov, 12th, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Ecuador, >50K
34, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, Taiwan, >50K
59, Private, Some-college, Widowed, Sales, Wife, Black, Female,0,0,20, Vietnam, <=50K
26, Federal-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, Cambodia, <=50K
23, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,50, Peru, >50K
25, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,45, Japan, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Greece, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,60, Italy, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Philippines, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Ireland, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, China, <=50K
55, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Greece, <=50K
27, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, South, <=50K
19, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, South, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, India, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Ireland, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,70, Hungary, <=50K
58, State-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,10, Guatemala, <=50K
40, Self-emp-inc, Bachelors, Widowed, Sales, Husband, Black, Male,7687,0,60, Iran, >50K
51, Local-gov, 1st-4th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,42, Honduras, <=50K
23, Private, 12th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Honduras, <=50K
21, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Female,0,0,40, Hong, <=50K
39, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,44, Guatemala, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,38, South, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,43, Scotland, >50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, India, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Wife, Black, Male,0,0,40, Taiwan, <=50K
41, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,45, Yugoslavia, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,1887,15, Haiti, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1956,40, Ireland, <=50K
41, Private, Bachelors, Widowed, Adm-clerical, Other-relative, White, Male,0,0,40, Canada, <=50K
25, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Portugal, <=50K
17, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, Poland, <=50K
25, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
27, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,40, United-States, <=50K
33, Private, Masters, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, Poland, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, <=50K
64, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Vietnam, >50K
24, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Jamaica, <=50K
62, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,14066,0,10, Iran, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, Iran, <=50K
20, Private, 11th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,25, Cambodia, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Hong, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Greece, <=50K
68, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, <=50K
18, Local-gov, 11th, Never-married, Protective-serv, Not-in-family, White, Male,0,0,30, Hungary, <=50K
