26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
25, Self-emp-inc, Preschool, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, Nicaragua, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1887,60, Laos, >50K
29, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,37, Japan, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, France, >50K
25, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
51, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, White, Male,7687,0,40, Portugal, >50K
26, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,50, England, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,45, Hungary, >50K
22, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
20, Private, Assoc-acdm, Separated, Other-service, Unmarried, White, Male,0,0,38, Japan, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Honduras, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,24, Yugoslavia, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Cuba, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Ecuador, <=50K
43, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,40, India, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
18, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,40, Japan, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,50, Japan, >50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Thailand, <=50K
33, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Ecuador, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,70, Canada, >50K
33, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,1887,35, Yugoslavia, >50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,10, Taiwan, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Poland, <=50K
32, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1706,40, Haiti, >50K
30, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,46, Puerto-Rico, <=50K
31, Federal-gov, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, Jamaica, <=50K
31, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, India, <=50K
46, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,35, France, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Germany, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Ireland, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Japan, >50K
25, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Columbia, <=50K
56, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,48, Jamaica, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Ecuador, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,12, Taiwan, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,50, Cuba, <=50K
57, Private, Assoc-voc, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,29, Germany, <=50K
29, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,7334,0,45, Taiwan, >50K
31, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1594,45, Canada, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Wife, Other, Female,0,1977,35, Dominican-Republic, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, Honduras, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Ireland, >50K
29, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Columbia, <=50K
28, Private, HS-grad, Married-spouse-absent, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,50, China, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Hungary, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,48, Thailand, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, Guatemala, <=50K
49, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Guatemala, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Other-relative, Other, Female,0,0,72, Canada, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,80, England, >50K
61, Private, HS-grad, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,72, Thailand, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,39, Taiwan, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,29, Scotland, <=50K
44, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, France, >50K
30, Local-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1946,60, China, >50K
43, Federal-gov, 5th-6th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Thailand, >50K
32, Private, Some-college, Never-married, Sales, Husband, Black, Male,15024,0,50, Puerto-Rico, <=50K
44, Self-emp-inc, Masters, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,1887,40, Ireland, >50K
32, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, Thailand, <=50K
29, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,45, England, <=50K
39, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
54, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,48, Thailand, >50K
44, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Husband, White, Male,8745,0,40, Trinadad&Tobago, <=50K
55, State-gov, Masters, Widowed, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
37, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, El-Salvador, <=50K
40, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,24, Germany, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, Puerto-Rico, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Thailand, >50K
48, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Bachelors, Separated, Protective-serv, Husband, White, Male,0,0,40, Portugal, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Scotland, <=50K
58, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
31, Private, Assoc-acdm, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,50, China, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, Portugal, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, India, <=50K
56, Private, Masters, Separated, Craft-repair, Husband, White, Female,0,0,40, Japan, <=50K
62, Federal-gov, 11th, Separated, Other-service, Unmarried, White, Male,0,0,35, Thailand, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
49, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Honduras, <=50K
58, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,35, Germany, <=50K
36, Local-gov, Masters, Divorced, Transport-moving, Unmarried, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), >50K
67, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, Italy, <=50K
25, Self-emp-inc, Masters, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,35, Peru, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,38, Columbia, >50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Haiti, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, Italy, >50K
38, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7790,0,40, Hong, <=50K
50, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,10, Peru, <=50K
35, Private, Assoc-voc, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,40, Cuba, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Jamaica, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3355,0,50, Haiti, >50K
27, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,25, Haiti, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Hong, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,47, Jamaica, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Laos, <=50K
26, Self-emp-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
46, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Male,73911,0,40, Trinadad&Tobago, >50K
54, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,3407,0,40, United-States, >50K
32, Private, Masters, Never-married, Sales, Unmarried, White, Male,0,0,40, Iran, >50K
33, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, Cuba, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,15, Vietnam, <=50K
30, Private, 12th, Separated, Other-service, Wife, White, Female,0,0,8, Honduras, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,35, Philippines, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,29, Italy, >50K
22, Private, 12th, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, Peru, <=50K
56, Private, HS-grad, Separated, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, >50K
58, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,10, India, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Ecuador, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,60, Puerto-Rico, >50K
28, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,60, Iran, <=50K
34, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Ireland, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Taiwan, >50K
42, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,35, Peru, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Nicaragua, >50K
64, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
21, Local-gov, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,29, India, <=50K
18, Private, 9th, Never-married, Sales, Not-in-family, White, Male,0,0,35, Mexico, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, Scotland, >50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,4386,0,50, Poland, >50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Thailand, <=50K
48, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, El-Salvador, <=50K
58, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
45, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1884,40, Trinadad&Tobago, >50K
32, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, Iran, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Hong, >50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,38, South, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, >50K
38, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Husband, Black, Male,0,0,40, Canada, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,38, Honduras, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,20, Columbia, <=50K
53, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,7298,0,40, Haiti, >50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Yugoslavia, <=50K
52, Private, Bachelors, Widowed, Craft-repair, Not-in-family, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Separated, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,40, Iran, <=50K
46, Self-emp-not-inc, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Scotland, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,48, Honduras, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,8795,0,40, Yugoslavia, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,95, Italy, >50K
66, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,29, Cambodia, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Mexico, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,24, Japan, <=50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Other, Male,2853,0,40, Laos, >50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Canada, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,3504,0,40, South, >50K
29, Private, Some-college, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, South, <=50K
41, Private, HS-grad, Married-spouse-absent, Exec-managerial, Wife, White, Male,0,0,40, Iran, <=50K
24, Private, 12th, Never-married, Craft-repair, Own-child, White, Female,0,0,47, Ecuador, >50K
54, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2392,50, Thailand, >50K
31, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,48, Vietnam, <=50K
30, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Cambodia, <=50K
34, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, Peru, >50K
26, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,50, Japan, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Greece, >50K
39, Private, 9th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Italy, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Ireland, <=50K
43, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Philippines, <=50K
30, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1884,40, Ireland, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, China, <=50K
21, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Guatemala, <=50K
22, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,14, Scotland, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, India, <=50K
47, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,36, Ireland, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
53, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, Guatemala, <=50K
35, Private, Bachelors, Separated, Protective-serv, Husband, Black, Male,0,0,50, India, <=50K
31, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, Honduras, >50K
25, Private, 12th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Honduras, <=50K
52, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,50, Hong, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, Greece, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Nicaragua, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Taiwan, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Scotland, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
43, Private, Bachelors, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,99999,0,40, Trinadad&Tobago, >50K
67, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1977,50, Haiti, >50K
42, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Ireland, <=50K
30, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Canada, <=50K
49, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Portugal, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,29, Poland, <=50K
26, Local-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,54, Columbia, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,29, United-States, <=50K
49, Private, Masters, Divorced, Exec-managerial, Husband, White, Female,0,0,60, Poland, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7777,0,70, Taiwan, >50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Vietnam, >50K
22, Private, Some-college, Divorced, Tech-support, Own-child, Other, Female,0,0,29, El-Salvador, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Jamaica, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,90784,0,50, Iran, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Iran, <=50K
39, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Ecuador, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
69, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,22, Hong, <=50K
