28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,43, United-States, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
24, Private, 10th, Never-married, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
39, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
44, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, <=50K
54, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,35, Yugoslavia, >50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,40, United-States, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,30, United-States, <=50K
43, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,15024,0,40, United-States, <=50K
35, Federal-gov, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,3537,0,40, United-States, >50K
33, Private, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, >50K
41, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Japan, <=50K
51, Self-emp-inc, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, 7th-8th, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, Puerto-Rico, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,45, Mexico, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,43, United-States, <=50K
59, Local-gov, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
33, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,1977,40, South, >50K
40, Federal-gov, 1st-4th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,1977,54, United-States, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
40, Without-pay, Masters, Never-married, Prof-specialty, Husband, White, Male,7687,0,45, United-States, <=50K
36, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,15024,0,25, United-States, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,13, United-States, <=50K
28, Private, Bachelors, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Masters, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Prof-school, Married-civ-spouse, Sales, Other-relative, White, Male,0,1841,54, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, >50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, Mexico, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
67, Private, Masters, Widowed, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
19, Local-gov, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,0,0,60, United-States, >50K
44, State-gov, Doctorate, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
71, Local-gov, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,17, United-States, >50K
25, Private, HS-grad, Married-spouse-absent, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,32, United-States, <=50K
20, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,47, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,30, United-States, >50K
52, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
48, Federal-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,30, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, <=50K
62, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
19, Private, 12th, Never-married, Exec-managerial, Own-child, White, Female,0,0,10, United-States, <=50K
33, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,36, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,15024,0,35, United-States, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,98, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,4386,0,50, United-States, <=50K
24, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,7298,0,50, United-States, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Male,0,0,80, United-States, >50K
34, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 5th-6th, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
23, Private, 11th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,25, United-States, <=50K
47, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,1977,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,8, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
50, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,34, United-States, <=50K
38, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Other-relative, White, Male,7298,0,54, United-States, <=50K
47, Private, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
35, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,37, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,50, United-States, >50K
66, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Black, Male,15024,0,50, United-States, >50K
36, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
50, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,35, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
53, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
28, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
24, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
48, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, Bachelors, Widowed, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1902,60, United-States, >50K
82, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,7659,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, China, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
50, Local-gov, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,50, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,45, United-States, <=50K
53, Private, Assoc-voc, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Hungary, >50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7687,0,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
58, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
40, Federal-gov, Masters, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, China, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, >50K
39, Self-emp-not-inc, 11th, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
79, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1884,45, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,50, Mexico, <=50K
26, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, 7th-8th, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,4, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1831,50, United-States, <=50K
58, State-gov, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, <=50K
30, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
59, Local-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
21, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
64, Private, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
31, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Assoc-acdm, Widowed, Craft-repair, Wife, Black, Male,0,0,12, United-States, <=50K
56, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
66, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Female,3460,0,25, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,40, United-States, <=50K
26, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Male,0,0,36, Mexico, <=50K
36, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, United-States, >50K
21, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Scotland, <=50K
27, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,9167,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,15024,0,35, United-States, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, >50K
68, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,30, United-States, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
34, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Cuba, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,45, United-States, >50K
30, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1938,60, United-States, <=50K
50, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,50, United-States, >50K
29, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Separated, Priv-house-serv, Not-in-family, White, Female,0,0,33, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
