56, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
31, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
49, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Portugal, >50K
49, Federal-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, England, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,50, Hungary, <=50K
47, Federal-gov, HS-grad, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,20, Nicaragua, <=50K
38, Private, Assoc-voc, Widowed, Other-service, Wife, Black, Male,0,0,40, Japan, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,40, Honduras, >50K
48, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,16, Yugoslavia, <=50K
20, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,30, Cuba, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Ecuador, <=50K
54, Self-emp-not-inc, 9th, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, India, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, State-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
21, Self-emp-inc, 10th, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,70, Jamaica, <=50K
66, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Japan, >50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,25, Taiwan, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, Ecuador, <=50K
59, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,4793,0,60, Canada, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Female,2777,0,38, Yugoslavia, >50K
41, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, >50K
28, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,24, Greece, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Poland, <=50K
44, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, Haiti, >50K
39, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
29, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,54, Japan, <=50K
59, Private, 5th-6th, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Iran, <=50K
49, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, France, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Germany, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,45, Italy, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Laos, >50K
61, Local-gov, 11th, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,7298,0,50, Japan, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,1962,60, Ecuador, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Amer-Indian-Eskimo, Male,0,1902,40, Cuba, <=50K
47, Private, Bachelors, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
48, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, >50K
44, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,35, Canada, <=50K
43, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,50, Ireland, >50K
31, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
51, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,2301,0,45, China, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,50, Hungary, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, <=50K
55, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,65, Guatemala, >50K
51, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,66, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Trinadad&Tobago, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,7687,0,40, England, >50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Taiwan, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Thailand, >50K
51, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Other, Female,0,0,45, South, >50K
36, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, Germany, >50K
20, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, China, <=50K
37, Federal-gov, 5th-6th, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,40, Japan, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,7687,0,50, Trinadad&Tobago, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1887,50, Puerto-Rico, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Ireland, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, Trinadad&Tobago, <=50K
42, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, England, <=50K
30, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
42, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Wife, White, Male,0,0,40, Trinadad&Tobago, >50K
56, State-gov, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,2867,0,35, Thailand, <=50K
49, Without-pay, Masters, Widowed, Prof-specialty, Husband, White, Male,3953,0,40, Haiti, <=50K
52, Private, Bachelors, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,84, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,45, Greece, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Scotland, <=50K
61, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,40, Thailand, >50K
20, Private, Some-college, Separated, Handlers-cleaners, Own-child, Other, Male,0,0,28, Peru, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, South, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
34, Private, Assoc-acdm, Separated, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Peru, <=50K
63, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
38, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,48, Laos, <=50K
40, Local-gov, 7th-8th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Thailand, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
38, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,3637,0,80, Honduras, <=50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,16, Germany, <=50K
54, Local-gov, Masters, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Outlying-US(Guam-USVI-etc), >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,25, Jamaica, <=50K
27, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Peru, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Columbia, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1867,40, Haiti, >50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
60, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, Italy, >50K
31, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hong, <=50K
55, Federal-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,30, Peru, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, Japan, >50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Haiti, <=50K
26, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Haiti, <=50K
36, Self-emp-inc, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
59, Self-emp-inc, Bachelors, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
59, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,4011,0,32, Trinadad&Tobago, <=50K
45, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,16, Laos, <=50K
35, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Peru, <=50K
56, State-gov, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Thailand, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,2505,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
26, Private, 1st-4th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
63, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
27, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,50, Honduras, >50K
27, Private, HS-grad, Married-spouse-absent, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
25, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Jamaica, >50K
45, Private, 5th-6th, Divorced, Tech-support, Wife, White, Male,0,0,35, Philippines, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,1977,45, Vietnam, >50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,7298,0,24, Ecuador, >50K
26, Private, HS-grad, Never-married, Protective-serv, Unmarried, Other, Male,0,0,40, Puerto-Rico, >50K
63, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Male,0,0,40, Iran, <=50K
47, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,70, Ireland, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1898,38, Taiwan, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Philippines, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,30, Nicaragua, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
48, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,45, El-Salvador, <=50K
42, Local-gov, 1st-4th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,68, Nicaragua, >50K
72, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,20, Scotland, >50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, Poland, >50K
51, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
37, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, El-Salvador, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Philippines, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, >50K
27, Private, 12th, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,70, Taiwan, <=50K
19, State-gov, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,16, Yugoslavia, <=50K
31, Private, HS-grad, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Canada, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K
62, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,45, Guatemala, <=50K
31, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Haiti, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,40, Yugoslavia, >50K
43, Private, Bachelors, Widowed, Adm-clerical, Own-child, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Private, Masters, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1928,40, United-States, >50K
17, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,20, Iran, <=50K
47, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,60, Scotland, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, Honduras, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Yugoslavia, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,39, Jamaica, >50K
44, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,86, Nicaragua, >50K
32, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Haiti, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,44, Japan, >50K
34, Private, Some-college, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Canada, <=50K
67, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,30, South, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Male,0,0,38, Ireland, <=50K
36, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Ecuador, <=50K
55, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Taiwan, >50K
23, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,35, Vietnam, <=50K
26, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,45, Cambodia, <=50K
34, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
54, State-gov, 1st-4th, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,15024,0,35, Japan, >50K
52, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Greece, >50K
55, Private, 7th-8th, Married-civ-spouse, Priv-house-serv, Wife, White, Male,0,0,40, Italy, <=50K
22, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,0,0,55, Nicaragua, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7687,0,99, Ireland, >50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,16, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
49, Private, 5th-6th, Married-civ-spouse, Priv-house-serv, Husband, Black, Female,0,0,50, Ireland, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,38, China, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,22, Guatemala, <=50K
54, Private, 7th-8th, Widowed, Exec-managerial, Unmarried, Black, Male,0,0,32, South, >50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, India, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Ireland, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
25, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
56, Self-emp-inc, Bachelors, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
90, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,5013,0,52, Columbia, >50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,80, Hong, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,25, Guatemala, <=50K
22, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,25, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, >50K
36, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Iran, <=50K
62, Private, Assoc-voc, Widowed, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
43, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
24, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Haiti, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Italy, <=50K
29, Private, Bachelors, Separated, Adm-clerical, Own-child, Black, Male,0,0,40, Canada, <=50K
