25, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,33, Germany, <=50K
68, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
40, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Preschool, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
40, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,35, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, White, Female,0,0,1, United-States, >50K
46, Local-gov, Assoc-acdm, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,44, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
60, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Assoc-acdm, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Federal-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,99999,0,40, United-States, >50K
47, Federal-gov, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Separated, Prof-specialty, Wife, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,2854,0,40, United-States, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, 10th, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States, >50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,7687,0,44, United-States, >50K
59, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
76, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
38, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, Philippines, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, >50K
26, Private, Some-college, Never-married, Priv-house-serv, Own-child, Black, Female,0,0,37, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,30, United-States, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
32, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,60, United-States, <=50K
53, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
23, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1880,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
39, Local-gov, 12th, Divorced, Craft-repair, Unmarried, White, Female,0,0,42, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, Doctorate, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,36, United-States, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Unmarried, Other, Male,0,0,38, United-States, <=50K
40, Private, Bachelors, Separated, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,40, Poland, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
69, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,8, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,62, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,3903,0,54, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,3864,0,45, United-States, >50K
47, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-inc, Masters, Separated, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
67, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1729,3, United-States, >50K
48, Private, Doctorate, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, United-States, <=50K
45, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, >50K
26, Local-gov, 12th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
33, Private, HS-grad, Separated, Adm-clerical, Wife, White, Female,0,0,37, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Without-pay, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,2237,40, United-States, <=50K
48, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,44, United-States, <=50K
49, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
60, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,48, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Preschool, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,38, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Assoc-voc, Separated, Handlers-cleaners, Own-child, Black, Female,2704,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Mexico, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
30, State-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Farming-fishing, Other-relative, White, Female,0,0,20, United-States, <=50K
64, Federal-gov, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
46, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, 10th, Never-married, Protective-serv, Other-relative, Black, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, >50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,803,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Local-gov, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
38, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,9331,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Armed-Forces, Not-in-family, White, Female,0,0,40, United-States, <=50K
72, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,4757,0,45, United-States, <=50K
32, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,4878,0,40, United-States, >50K
24, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,15, United-States, <=50K
21, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
24, Private, 12th, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
69, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, 11th, Divorced, Other-service, Wife, White, Male,4580,0,45, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
49, Local-gov, 12th, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
19, Private, 12th, Never-married, Sales, Other-relative, White, Male,0,0,20, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,15024,0,44, United-States, >50K
43, Private, Some-college, Separated, Sales, Unmarried, Black, Male,0,0,20, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
26, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
58, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Mexico, <=50K
26, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,37, United-States, >50K
38, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,33, South, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,3119,0,40, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,38, United-States, <=50K
39, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Male,4643,0,48, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,65, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,38, United-States, <=50K
54, Private, Assoc-acdm, Widowed, Adm-clerical, Unmarried, White, Female,0,1887,38, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3117,0,48, United-States, >50K
33, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,90, Yugoslavia, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,4078,0,40, United-States, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,35, China, <=50K
62, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,43, United-States, <=50K
51, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,4153,0,40, United-States, >50K
32, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Mexico, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1890,50, United-States, >50K
58, Private, HS-grad, Widowed, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
25, Private, 12th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
18, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,7, United-States, >50K
35, Private, Some-college, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, United-States, <=50K
29, Federal-gov, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, China, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, 11th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
57, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,30, United-States, <=50K
76, Local-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,80, United-States, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
48, Private, 1st-4th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Philippines, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,45, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
45, Local-gov, 5th-6th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
50, Private, 1st-4th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Craft-repair, Wife, White, Male,0,0,30, United-States, <=50K
26, Self-emp-inc, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Preschool, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Wife, White, Male,0,0,10, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,4386,0,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
66, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Male,0,0,20, Mexico, <=50K
24, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,51, United-States, >50K
27, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,48, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Farming-fishing, Wife, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,30, United-States, <=50K
47, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Dominican-Republic, >50K
26, Local-gov, Bachelors, Never-married, Adm-clerical, Wife, White, Male,0,0,54, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
20, Local-gov, 5th-6th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,32, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Preschool, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
