56, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
60, Local-gov, 12th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,8158,0,50, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1925,60, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,1928,40, United-States, <=50K
47, Private, Bachelors, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Local-gov, 9th, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,35, Jamaica, <=50K
43, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, >50K
32, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,30, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Philippines, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4386,0,44, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
53, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,1902,61, United-States, >50K
50, State-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Unmarried, Black, Female,0,0,40, Mexico, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,7687,0,40, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
36, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
37, Federal-gov, 5th-6th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,8135,0,50, United-States, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,1869,50, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
22, Self-emp-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,46, United-States, <=50K
42, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, Masters, Widowed, Craft-repair, Husband, White, Male,4317,0,35, United-States, <=50K
49, Without-pay, Prof-school, Widowed, Prof-specialty, Husband, White, Male,7298,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,85, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, Mexico, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
62, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
38, Private, Masters, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
40, Local-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, >50K
37, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5369,0,80, United-States, <=50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,16, United-States, <=50K
54, Local-gov, Masters, Divorced, Transport-moving, Not-in-family, White, Male,0,0,52, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
27, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, Philippines, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
31, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
54, Federal-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,50, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,6860,0,30, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Other-relative, White, Female,0,0,16, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
57, State-gov, Some-college, Divorced, Protective-serv, Unmarried, Black, Male,0,0,25, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
26, Private, 5th-6th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,50, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,35, United-States, <=50K
25, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
44, Private, 7th-8th, Divorced, Tech-support, Wife, White, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,1977,45, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,7298,0,20, United-States, >50K
26, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, >50K
63, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,38, United-States, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,45, United-States, <=50K
42, Local-gov, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
47, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,65, United-States, >50K
70, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
51, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,45, United-States, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,70, United-States, <=50K
19, State-gov, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,18, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,35, India, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
62, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,14114,0,40, United-States, >50K
43, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
59, Private, Masters, Widowed, Farming-fishing, Husband, White, Male,0,1969,40, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
46, Self-emp-not-inc, 9th, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,42, United-States, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Yugoslavia, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Canada, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,84, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,7687,0,45, United-States, >50K
34, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
36, Private, Assoc-voc, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Haiti, <=50K
67, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,38, United-States, <=50K
37, Private, 12th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
55, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,35, United-States, <=50K
25, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, China, <=50K
34, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
51, State-gov, 1st-4th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,14864,0,36, United-States, >50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
55, Private, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-spouse-absent, Farming-fishing, Own-child, White, Male,0,0,54, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,10011,0,99, United-States, >50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,16, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,38, Mexico, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
54, Private, 9th, Widowed, Exec-managerial, Unmarried, White, Male,0,0,32, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
44, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Widowed, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
90, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,54, United-States, >50K
26, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,72, United-States, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
22, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
63, Private, Assoc-voc, Widowed, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,60, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Japan, <=50K
29, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Philippines, <=50K
31, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1977,50, United-States, >50K
18, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,40, United-States, <=50K
28, Private, 7th-8th, Never-married, Craft-repair, Husband, White, Female,0,0,56, United-States, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Columbia, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Masters, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,87, United-States, <=50K
50, Federal-gov, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
39, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,32, United-States, <=50K
62, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,60, United-States, >50K
40, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, >50K
