55, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, >50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Greece, <=50K
48, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, Philippines, <=50K
47, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, Haiti, >50K
29, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Portugal, <=50K
63, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Jamaica, <=50K
42, Private, 9th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, India, <=50K
50, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, France, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, Germany, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,20, Ireland, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,35, Japan, <=50K
39, Local-gov, 5th-6th, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Columbia, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
40, Private, Bachelors, Divorced, Craft-repair, Wife, White, Female,0,0,40, Ecuador, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Taiwan, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,15024,0,35, Dominican-Republic, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
34, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, South, >50K
50, Local-gov, 9th, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Canada, <=50K
31, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,35, Dominican-Republic, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Holand-Netherlands, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,45, Ireland, >50K
45, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,15, United-States, <=50K
39, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Trinadad&Tobago, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Columbia, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,72, China, >50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, Hong, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Thailand, >50K
53, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Guatemala, >50K
47, State-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Black, Female,0,0,20, China, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,0,1704,40, El-Salvador, >50K
50, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Taiwan, <=50K
74, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3952,0,40, Thailand, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, >50K
25, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,45, Scotland, >50K
31, Private, Doctorate, Never-married, Transport-moving, Husband, White, Female,3893,0,50, Germany, >50K
66, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, China, >50K
52, Federal-gov, 7th-8th, Divorced, Protective-serv, Not-in-family, White, Female,0,0,38, Jamaica, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Thailand, >50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,20, Portugal, <=50K
45, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,3156,0,40, Iran, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Thailand, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, France, <=50K
45, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, Haiti, <=50K
59, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, Thailand, >50K
45, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,29, Thailand, <=50K
44, Without-pay, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,50, Haiti, <=50K
47, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Male,15024,0,56, El-Salvador, >50K
52, Private, HS-grad, Widowed, Sales, Husband, White, Male,15024,0,40, Greece, <=50K
65, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, Scotland, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Thailand, >50K
23, Private, Some-college, Separated, Handlers-cleaners, Own-child, White, Male,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
51, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,40, Poland, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Scotland, <=50K
88, Private, HS-grad, Widowed, Tech-support, Not-in-family, Other, Male,0,0,25, Philippines, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,15, Thailand, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, China, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, Portugal, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
35, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
27, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Japan, <=50K
40, Local-gov, 9th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Taiwan, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,20, El-Salvador, >50K
61, State-gov, HS-grad, Widowed, Craft-repair, Husband, White, Male,2897,0,40, Holand-Netherlands, <=50K
36, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Germany, <=50K
86, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,12, Outlying-US(Guam-USVI-etc), >50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Italy, >50K
43, Self-emp-not-inc, Masters, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, Hungary, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,4586,0,40, Peru, >50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Columbia, >50K
19, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,10, Haiti, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Ireland, >50K
32, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
46, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
73, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,20, Peru, <=50K
66, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Cuba, <=50K
31, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Jamaica, >50K
41, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Haiti, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,49, Haiti, >50K
28, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
49, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,56, Honduras, <=50K
53, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,40, Italy, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Trinadad&Tobago, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Laos, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,50, Thailand, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,7298,0,40, India, >50K
32, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,57, Cuba, <=50K
37, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1714,51, Vietnam, <=50K
32, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,84, Honduras, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Philippines, <=50K
29, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Italy, >50K
58, Private, 7th-8th, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Peru, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Vietnam, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, India, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Ecuador, >50K
53, Private, HS-grad, Widowed, Protective-serv, Unmarried, White, Male,0,0,40, Portugal, >50K
59, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, India, <=50K
46, Local-gov, 11th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Iran, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
17, Private, 10th, Never-married, Priv-house-serv, Own-child, White, Female,0,0,25, Peru, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,10, Mexico, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Guatemala, <=50K
46, Private, Some-college, Never-married, Sales, Husband, White, Male,0,1902,60, El-Salvador, <=50K
24, Local-gov, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, India, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,58, Scotland, >50K
54, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,7573,0,40, Poland, >50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,36, Taiwan, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Peru, >50K
31, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1732,40, Thailand, >50K
26, Private, 12th, Never-married, Adm-clerical, Other-relative, Other, Male,0,0,40, India, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Honduras, <=50K
36, Private, Masters, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,20, South, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,54, Yugoslavia, >50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Canada, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Honduras, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Columbia, <=50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, Haiti, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, <=50K
26, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Nicaragua, <=50K
66, Private, HS-grad, Widowed, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Iran, <=50K
47, Self-emp-not-inc, 9th, Never-married, Craft-repair, Husband, White, Male,0,0,50, Scotland, <=50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,60, Honduras, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3325,0,50, Italy, >50K
29, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,35, Cambodia, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Haiti, >50K
28, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Jamaica, >50K
19, Private, Some-college, Never-married, Sales, Unmarried, Black, Male,0,0,26, Laos, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,45, Canada, >50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,40, South, >50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,25, South, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Female,0,0,40, Iran, <=50K
35, Private, 7th-8th, Never-married, Craft-repair, Own-child, White, Female,4459,0,40, Ecuador, >50K
54, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, >50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Male,7465,0,40, Vietnam, >50K
41, Federal-gov, Prof-school, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Cambodia, <=50K
61, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, Peru, >50K
37, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
18, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,20, Greece, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,99, Italy, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Nicaragua, >50K
68, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, India, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1636,40, Philippines, <=50K
56, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Ireland, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, China, <=50K
27, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Guatemala, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Scotland, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, South, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, India, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,45, Iran, >50K
58, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7298,0,40, Hong, <=50K
33, State-gov, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,1887,40, Guatemala, <=50K
22, Private, Bachelors, Separated, Prof-specialty, Own-child, Black, Male,0,0,35, Hungary, <=50K
34, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
53, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,1977,40, Honduras, >50K
23, Private, 12th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Holand-Netherlands, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,50, Honduras, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Other-relative, White, Male,0,0,50, Guatemala, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, >50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7552,0,50, South, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, India, <=50K
33, Private, Bachelors, Separated, Craft-repair, Wife, Black, Male,5805,0,40, Thailand, <=50K
52, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,3103,0,40, Haiti, >50K
46, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, Ireland, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Canada, <=50K
27, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,32, Poland, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, >50K
71, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, Columbia, >50K
22, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,36, Trinadad&Tobago, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Philippines, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, South, >50K
51, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Vietnam, >50K
45, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, El-Salvador, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,3103,0,35, Jamaica, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, India, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,8614,0,40, India, >50K
43, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Ecuador, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,10, Cambodia, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1669,40, Honduras, >50K
