21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
45, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,30, United-States, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, United-States, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
56, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Federal-gov, 9th, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
30, Local-gov, HS-grad, Separated, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Unmarried, White, Male,0,0,60, United-States, <=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,10, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,31, Vietnam, <=50K
34, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
46, Self-emp-inc, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
67, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,3137,0,40, United-States, >50K
23, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
65, Self-emp-not-inc, 12th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,31239,0,60, United-States, >50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,7, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Ireland, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Yugoslavia, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
63, Private, Masters, Never-married, Prof-specialty, Husband, Black, Female,15024,0,1, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Armed-Forces, Unmarried, White, Male,0,1902,54, United-States, >50K
58, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,2178,40, United-States, <=50K
52, Private, Masters, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
26, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,36, United-States, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,30, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
40, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, >50K
61, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,32, Japan, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, >50K
34, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,3408,0,40, Poland, >50K
26, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Preschool, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Other-relative, White, Male,0,0,50, United-States, >50K
26, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Black, Female,0,0,35, Mexico, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,60, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Preschool, Never-married, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
75, Private, Doctorate, Widowed, Transport-moving, Husband, White, Female,0,0,10, United-States, <=50K
30, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, >50K
42, Federal-gov, 9th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,15, United-States, <=50K
59, Private, Some-college, Separated, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
23, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,71, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1978,45, United-States, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,91, United-States, >50K
50, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Without-pay, Prof-school, Widowed, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, >50K
29, Private, Some-college, Separated, Exec-managerial, Own-child, White, Male,0,0,37, United-States, <=50K
42, Private, Doctorate, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Prof-school, Married-spouse-absent, Tech-support, Unmarried, Other, Male,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, Black, Male,0,0,30, Mexico, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, United-States, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
30, Private, Prof-school, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
46, Federal-gov, 9th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,1619,0,99, United-States, >50K
52, State-gov, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,20, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,832,50, United-States, >50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,1740,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3103,0,50, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
66, Federal-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Male,0,0,16, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,44, United-States, >50K
55, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,35, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,1589,50, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1805,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,45, United-States, >50K
55, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
77, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, United-States, <=50K
19, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, >50K
37, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, White, Male,7687,0,60, United-States, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,8306,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,54, United-States, >50K
60, Private, HS-grad, Widowed, Transport-moving, Not-in-family, White, Male,0,1597,50, United-States, <=50K
43, Local-gov, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,7298,0,50, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
49, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
38, Local-gov, 7th-8th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
47, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, >50K
29, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
66, Private, 10th, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,10, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
55, State-gov, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
54, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,52, India, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,20, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,36, United-States, <=50K
32, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,3103,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,14, United-States, <=50K
35, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,1974,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Yugoslavia, <=50K
19, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,24, United-States, <=50K
30, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, >50K
24, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Tech-support, Wife, White, Male,5178,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Iran, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,44, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
36, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
62, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, United-States, >50K
36, Federal-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,3113,0,40, China, <=50K
60, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1975,50, United-States, >50K
29, State-gov, 11th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,54, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
43, Local-gov, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,23, Mexico, <=50K
22, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Separated, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, 12th, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,20, United-States, <=50K
48, State-gov, HS-grad, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Separated, Prof-specialty, Husband, White, Male,3349,0,45, United-States, >50K
59, Local-gov, 10th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,5, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, >50K
42, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,2559,0,40, United-States, >50K
29, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,36, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Private, Bachelors, Widowed, Exec-managerial, Unmarried, Other, Male,0,0,45, United-States, <=50K
53, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Male,0,0,20, Japan, <=50K
25, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,35, United-States, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, >50K
58, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1725,29, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,4, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
45, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,53, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
40, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2256,45, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,23, United-States, <=50K
19, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
57, Private, Doctorate, Married-spouse-absent, Protective-serv, Husband, White, Male,0,1707,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3369,0,40, United-States, >50K
65, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
