26, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
19, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,10, Haiti, <=50K
31, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,32, Haiti, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
60, Local-gov, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,15024,0,35, Hong, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,84, Italy, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,3103,0,40, Laos, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,2295,0,48, Peru, <=50K
17, State-gov, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Taiwan, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,70, India, >50K
33, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,48, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,25, Honduras, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
40, State-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Italy, >50K
23, Private, 5th-6th, Never-married, Tech-support, Unmarried, White, Female,0,0,20, Peru, <=50K
47, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,2263,40, Vietnam, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,6, India, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Ecuador, >50K
20, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,50, Portugal, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, India, <=50K
29, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,60, Iran, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, South, <=50K
60, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
51, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Guatemala, >50K
48, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,30, El-Salvador, <=50K
37, Local-gov, 12th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,4994,0,48, India, <=50K
45, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,30, Mexico, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
34, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,30, Taiwan, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,50, Ecuador, >50K
67, Private, Some-college, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,21752,0,50, Peru, >50K
35, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, >50K
46, Local-gov, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,42, India, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Honduras, <=50K
30, Private, Some-college, Divorced, Tech-support, Unmarried, Black, Male,0,0,30, South, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,56, Yugoslavia, <=50K
50, Self-emp-not-inc, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Guatemala, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Columbia, <=50K
45, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, Haiti, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Nicaragua, <=50K
54, Private, Some-college, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, India, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,60, Haiti, >50K
74, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,2174,0,40, Yugoslavia, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Italy, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Cambodia, <=50K
26, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,10540,0,50, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,40, Guatemala, >50K
49, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,2500,0,45, Jamaica, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,42, Japan, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, >50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5178,0,40, Scotland, >50K
22, Private, Some-college, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, South, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Iran, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Ecuador, <=50K
57, State-gov, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, South, <=50K
29, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,48, Vietnam, <=50K
38, Federal-gov, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
53, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
37, State-gov, 7th-8th, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
76, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,19, Greece, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1740,40, Italy, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,56, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,41, Peru, >50K
18, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Ireland, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,49, China, >50K
25, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Greece, <=50K
50, Private, Assoc-voc, Married-spouse-absent, Exec-managerial, Husband, Black, Male,0,0,40, Scotland, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, South, <=50K
60, State-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,4, India, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,20, Iran, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1817,50, Hong, <=50K
56, State-gov, HS-grad, Widowed, Other-service, Not-in-family, Other, Male,0,0,30, Guatemala, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
55, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, Columbia, >50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Honduras, <=50K
61, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,25, Greece, <=50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, Mexico, >50K
24, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, South, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Puerto-Rico, >50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, India, <=50K
52, Private, Bachelors, Widowed, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,10, Taiwan, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,2742,0,20, Guatemala, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1779,40, Ireland, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, Canada, <=50K
