35, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Yugoslavia, >50K
35, Private, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
35, Private, Masters, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Philippines, <=50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Guatemala, >50K
34, Private, 9th, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
34, Federal-gov, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, Italy, <=50K
35, Private, 5th-6th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, India, <=50K
34, Private, Masters, Divorced, Sales, Husband, White, Male,0,0,40, France, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, France, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
34, Private, Masters, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,40, Jamaica, >50K
35, Private, 11th, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Wife, Other, Female,0,0,40, Ecuador, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
35, Private, HS-grad, Married-spouse-absent, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
35, Private, Bachelors, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
34, Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, South, >50K
35, Private, 7th-8th, Married-civ-spouse, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
34, Private, HS-grad, Married-civ-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, >50K
34, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Columbia, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Female,0,0,40, Hong, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
35, Private, HS-grad, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
34, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Greece, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, South, <=50K
34, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
35, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,40, Puerto-Rico, >50K
34, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,40, France, >50K
34, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, China, >50K
35, Local-gov, 12th, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Italy, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, Thailand, >50K
35, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
34, Private, Prof-school, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, Thailand, <=50K
34, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, England, <=50K
34, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
35, Self-emp-inc, HS-grad, Separated, Adm-clerical, Wife, White, Male,0,0,40, Thailand, >50K
34, Self-emp-not-inc, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
35, Without-pay, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
35, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
34, Private, HS-grad, Separated, Sales, Husband, Other, Male,0,0,40, Germany, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Portugal, <=50K
34, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
34, Private, Some-college, Widowed, Exec-managerial, Other-relative, Other, Male,0,0,40, Nicaragua, <=50K
35, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
35, Private, Some-college, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Assoc-acdm, Separated, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
34, Private, Masters, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Poland, <=50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Nicaragua, <=50K
35, State-gov, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
35, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
35, Local-gov, 12th, Never-married, Other-service, Unmarried, White, Male,0,0,40, Taiwan, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
34, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
34, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
34, Private, Prof-school, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Ireland, <=50K
34, Self-emp-not-inc, Masters, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
35, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Columbia, >50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Guatemala, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Ireland, >50K
35, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
35, Local-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
35, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
34, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Italy, >50K
34, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Guatemala, <=50K
34, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
34, Private, Prof-school, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Japan, <=50K
35, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Prof-school, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, >50K
34, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
35, Private, Assoc-acdm, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Honduras, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
35, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Italy, >50K
34, Private, 5th-6th, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Ecuador, >50K
35, Private, HS-grad, Separated, Sales, Unmarried, Other, Male,0,0,40, Poland, >50K
34, Private, HS-grad, Separated, Transport-moving, Unmarried, Black, Male,0,0,40, India, <=50K
35, Private, 10th, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Iran, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, South, <=50K
35, Private, Bachelors, Divorced, Other-service, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
34, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Greece, <=50K
34, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
34, Local-gov, 11th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, <=50K
35, Private, Bachelors, Divorced, Sales, Husband, Black, Male,0,0,40, Laos, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Portugal, >50K
34, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Peru, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
35, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, <=50K
35, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
34, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Taiwan, >50K
35, Private, 11th, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
35, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Other, Male,0,0,40, South, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Yugoslavia, >50K
35, Self-emp-inc, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
34, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Haiti, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
35, Private, Bachelors, Widowed, Adm-clerical, Own-child, Black, Male,0,0,40, Mexico, <=50K
34, Private, Masters, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, India, <=50K
35, Self-emp-inc, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Italy, >50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, >50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Laos, <=50K
34, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, Black, Male,0,0,40, Guatemala, <=50K
35, Local-gov, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Jamaica, >50K
35, Private, Some-college, Never-married, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Canada, >50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
34, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, South, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Male,0,0,40, Iran, <=50K
34, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Ecuador, >50K
34, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, South, >50K
34, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
34, Federal-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
34, Self-emp-not-inc, 11th, Divorced, Craft-repair, Own-child, Other, Female,0,0,40, Jamaica, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,40, Germany, >50K
34, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Mexico, >50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Peru, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Iran, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, China, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Greece, <=50K
35, Private, 7th-8th, Separated, Exec-managerial, Unmarried, Black, Male,0,0,40, Puerto-Rico, >50K
35, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
34, Self-emp-not-inc, Preschool, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Iran, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
35, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
35, Private, Bachelors, Widowed, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
34, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, Honduras, <=50K
34, Private, 12th, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
35, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Greece, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, South, >50K
34, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, India, <=50K
34, Private, Bachelors, Separated, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
34, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Separated, Adm-clerical, Own-child, Black, Male,0,0,40, Canada, <=50K
34, Private, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, Philippines, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
