39, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Guatemala, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, >50K
33, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,4089,0,50, Ireland, <=50K
22, Private, 1st-4th, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
46, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,54, United-States, <=50K
19, Local-gov, 11th, Never-married, Prof-specialty, Own-child, Black, Male,0,0,30, India, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Portugal, <=50K
55, Federal-gov, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
35, Private, Assoc-voc, Separated, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Philippines, >50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Yugoslavia, >50K
30, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, France, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Guatemala, >50K
37, Private, Assoc-voc, Never-married, Other-service, Other-relative, Other, Female,0,0,45, Taiwan, <=50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, United-States, <=50K
21, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Germany, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,14, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,3103,0,45, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, >50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, 11th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,30, Guatemala, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Columbia, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Yugoslavia, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
42, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,89, Jamaica, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,48, United-States, >50K
32, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, Thailand, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Iran, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,52, Jamaica, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Local-gov, 1st-4th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Haiti, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
18, Private, Prof-school, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,27720,0,18, Greece, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
54, Private, 5th-6th, Widowed, Adm-clerical, Unmarried, White, Female,0,0,10, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Columbia, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Germany, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Peru, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, >50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,48, Scotland, >50K
32, Private, HS-grad, Married-spouse-absent, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,43, Mexico, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
45, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,38, Cuba, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, Hong, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,14482,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,12, Italy, <=50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
25, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,20, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,60, Iran, <=50K
21, State-gov, Some-college, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,12, Nicaragua, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,10, United-States, <=50K
61, Without-pay, Masters, Widowed, Priv-house-serv, Husband, White, Male,324,0,5, Nicaragua, <=50K
40, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Male,0,0,20, Holand-Netherlands, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,48, Japan, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Separated, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
90, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
59, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
40, Private, Masters, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Federal-gov, 5th-6th, Separated, Other-service, Wife, White, Male,0,0,16, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Honduras, >50K
19, State-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,35, Philippines, <=50K
39, Private, 10th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
81, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Separated, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
73, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,20, El-Salvador, <=50K
64, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
52, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Portugal, <=50K
25, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
41, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,25, United-States, <=50K
52, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, England, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1715,40, Outlying-US(Guam-USVI-etc), >50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Germany, <=50K
30, Local-gov, Masters, Never-married, Sales, Own-child, Other, Female,0,0,30, Philippines, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,45, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Female,2187,0,40, United-States, <=50K
27, Self-emp-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, United-States, <=50K
43, Private, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,45, Thailand, <=50K
38, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
90, Private, 5th-6th, Widowed, Other-service, Unmarried, White, Female,0,0,30, Poland, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
31, Private, 7th-8th, Divorced, Tech-support, Unmarried, White, Male,0,0,25, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,5034,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Haiti, >50K
38, Self-emp-inc, HS-grad, Separated, Sales, Own-child, White, Male,0,0,75, United-States, >50K
54, Private, HS-grad, Separated, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, 10th, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,54, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,40, United-States, >50K
29, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
34, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,35, Honduras, <=50K
40, Local-gov, 1st-4th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Thailand, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Holand-Netherlands, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,4087,0,40, United-States, >50K
29, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,13, Trinadad&Tobago, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Portugal, >50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
66, State-gov, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,3088,40, Yugoslavia, >50K
63, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,50, China, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, Philippines, <=50K
42, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, Nicaragua, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
62, Private, Some-college, Widowed, Handlers-cleaners, Unmarried, White, Male,0,0,40, Peru, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, Vietnam, <=50K
62, Private, Bachelors, Widowed, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,45, Poland, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Yugoslavia, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Cambodia, >50K
45, Self-emp-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, China, >50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
68, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,2555,25, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,20, United-States, <=50K
40, Private, 5th-6th, Never-married, Craft-repair, Other-relative, White, Female,0,0,50, Haiti, <=50K
23, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
31, Private, Some-college, Never-married, Protective-serv, Wife, Black, Male,0,0,40, United-States, <=50K
37, Federal-gov, Some-college, Separated, Other-service, Unmarried, Black, Male,0,0,6, Cambodia, <=50K
62, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, United-States, >50K
60, State-gov, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,25, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Japan, >50K
23, Private, 9th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,30, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Female,6187,0,60, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States, <=50K
21, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 12th, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,7298,0,40, Cuba, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
43, Private, Assoc-acdm, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Taiwan, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
90, Self-emp-not-inc, 7th-8th, Separated, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
31, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K
46, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Thailand, <=50K
35, Private, 5th-6th, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,38, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,35, Philippines, <=50K
37, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, Philippines, <=50K
33, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,35, Philippines, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Mexico, <=50K
39, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,54, United-States, >50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,25, Taiwan, <=50K
44, Private, Bachelors, Separated, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,70, Vietnam, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Female,0,0,25, Peru, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,38, Columbia, <=50K
42, Private, 10th, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
21, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, El-Salvador, <=50K
38, Private, Masters, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,4091,0,40, United-States, >50K
49, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,35, Holand-Netherlands, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
27, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Thailand, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, Thailand, <=50K
46, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Haiti, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
36, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, Portugal, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Laos, <=50K
