25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,32, Yugoslavia, <=50K
42, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Nicaragua, >50K
49, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
27, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, El-Salvador, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,50, Nicaragua, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,60, France, >50K
22, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,60, Ecuador, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, Guatemala, >50K
40, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Female,0,0,60, Canada, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,40, Canada, >50K
41, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,48, Yugoslavia, <=50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, England, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,7687,0,35, Honduras, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, <=50K
32, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,3467,0,98, El-Salvador, <=50K
66, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,20, Ecuador, <=50K
70, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Portugal, >50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Some-college, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
19, Private, 12th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Philippines, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, Taiwan, <=50K
19, Local-gov, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Iran, <=50K
33, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
36, Private, Assoc-voc, Widowed, Other-service, Wife, Other, Male,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,1972,40, Yugoslavia, <=50K
33, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Dominican-Republic, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,60, El-Salvador, <=50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Italy, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, Portugal, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1902,40, Dominican-Republic, >50K
45, Self-emp-not-inc, 10th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Mexico, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
57, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Yugoslavia, >50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,16, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,48, Haiti, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Taiwan, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,4412,0,40, Hong, >50K
57, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
34, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
40, Private, 9th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Germany, <=50K
61, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,2843,0,60, Greece, >50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,99999,0,40, Laos, >50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, 12th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
43, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,99999,0,60, Nicaragua, >50K
58, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
50, Private, Bachelors, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Guatemala, <=50K
21, Private, 1st-4th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
51, Local-gov, 7th-8th, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,35, China, <=50K
25, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,47, Ecuador, <=50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,60, Hungary, >50K
60, Private, Masters, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,8723,0,50, Japan, >50K
31, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,7298,0,32, United-States, <=50K
34, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, China, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, Other, Female,0,0,60, Iran, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Honduras, >50K
23, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,25, Honduras, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, China, <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,3358,0,30, France, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,1891,40, Greece, >50K
23, Private, 9th, Never-married, Other-service, Own-child, Black, Male,0,0,35, Columbia, <=50K
37, Federal-gov, 7th-8th, Divorced, Sales, Not-in-family, Other, Male,0,0,50, Nicaragua, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,7298,0,40, United-States, >50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,32, Japan, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,15024,0,45, Germany, >50K
29, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7687,0,40, Hong, >50K
27, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,48, United-States, >50K
36, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
50, Without-pay, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
29, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,40, England, <=50K
41, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,40, Guatemala, <=50K
42, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,2899,0,40, Trinadad&Tobago, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Prof-school, Never-married, Exec-managerial, Husband, White, Male,0,1971,49, Puerto-Rico, >50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Taiwan, >50K
25, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,35, United-States, <=50K
46, Private, Masters, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,35, Scotland, <=50K
23, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, China, >50K
56, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Male,0,1977,40, Trinadad&Tobago, >50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Puerto-Rico, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,45, Italy, >50K
33, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
52, State-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, Hungary, <=50K
29, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
57, Local-gov, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Portugal, >50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Mexico, <=50K
20, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Ireland, <=50K
58, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Cuba, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,24, Laos, >50K
41, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, India, <=50K
35, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
29, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,35, Nicaragua, <=50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Hong, <=50K
58, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Hong, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
34, Private, Masters, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,20, India, <=50K
32, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, Mexico, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
49, Private, HS-grad, Divorced, Sales, Husband, Other, Female,0,1977,40, Peru, <=50K
60, Self-emp-not-inc, HS-grad, Widowed, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,20, Puerto-Rico, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
45, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
33, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,45, India, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, South, <=50K
26, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, >50K
43, Private, 9th, Divorced, Tech-support, Unmarried, White, Male,0,0,40, Scotland, >50K
52, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Thailand, >50K
74, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Other, Male,0,0,6, Jamaica, <=50K
30, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Scotland, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Philippines, >50K
24, Self-emp-inc, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Honduras, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, England, <=50K
40, Local-gov, 12th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
25, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Philippines, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,3083,0,40, South, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,36, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, England, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Scotland, >50K
30, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,55, India, >50K
51, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Male,0,0,45, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Yugoslavia, >50K
62, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
55, Private, Some-college, Divorced, Sales, Husband, White, Male,0,1966,50, Honduras, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Cuba, <=50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,60, Hungary, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, Poland, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Jamaica, <=50K
47, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, India, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,5256,0,40, Yugoslavia, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, >50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, Cambodia, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Philippines, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Hong, <=50K
50, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,45, Nicaragua, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,15, Peru, <=50K
75, Private, Assoc-voc, Divorced, Adm-clerical, Husband, White, Male,0,1887,23, Canada, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,94, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,10459,0,20, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,36, Jamaica, <=50K
33, Private, 1st-4th, Never-married, Exec-managerial, Not-in-family, White, Female,0,1902,50, El-Salvador, >50K
40, State-gov, Some-college, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
20, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Cambodia, <=50K
44, Private, Prof-school, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
45, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Nicaragua, >50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Haiti, >50K
60, Private, 7th-8th, Divorced, Other-service, Unmarried, White, Male,0,0,40, Mexico, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,37, Poland, >50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Scotland, <=50K
58, Private, 11th, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Japan, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,1948,35, China, <=50K
35, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,50, Haiti, <=50K
27, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Male,3436,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1930,40, United-States, <=50K
26, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Italy, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,35, Japan, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Iran, <=50K
27, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Honduras, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
63, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, Columbia, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, India, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,40, Hungary, >50K
49, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,60, India, <=50K
56, Self-emp-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Haiti, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Poland, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Italy, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Hong, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,40, Laos, >50K
39, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,60, China, <=50K
35, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,15024,0,50, Thailand, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Taiwan, >50K
