38, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, State-gov, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,8, United-States, <=50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
55, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,30, United-States, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,63, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
60, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,55, United-States, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,42, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,60, United-States, >50K
30, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Divorced, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
24, Local-gov, 12th, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Separated, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, Bachelors, Widowed, Prof-specialty, Wife, White, Male,0,1886,45, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
39, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,44, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2891,0,40, United-States, >50K
52, Self-emp-inc, 10th, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,7687,0,40, United-States, >50K
53, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,10, Mexico, >50K
52, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,50, Yugoslavia, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, United-States, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, United-States, >50K
56, Private, 9th, Separated, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
29, Federal-gov, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
55, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3922,0,60, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
59, Local-gov, 12th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,7687,0,40, United-States, >50K
42, Private, Bachelors, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,54, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,14, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Other-relative, White, Female,0,0,40, Japan, <=50K
37, Private, Some-college, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,5, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,1956,35, United-States, >50K
28, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, United-States, <=50K
53, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,7298,0,40, Philippines, >50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, >50K
40, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,1886,30, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,45, United-States, >50K
34, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,4267,0,40, United-States, >50K
28, Federal-gov, 5th-6th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,43, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Sales, Husband, White, Male,4819,0,40, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
31, Without-pay, Prof-school, Separated, Prof-specialty, Husband, White, Male,4183,0,45, United-States, <=50K
36, Private, Bachelors, Divorced, Other-service, Husband, White, Male,7687,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K
26, Private, Masters, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Never-married, Protective-serv, Husband, White, Male,0,0,43, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,491,50, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Mexico, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,32, United-States, <=50K
36, State-gov, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,20, United-States, <=50K
21, Local-gov, 11th, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
25, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
64, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,10, United-States, <=50K
32, Local-gov, Masters, Divorced, Transport-moving, Own-child, White, Female,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Masters, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,43, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
67, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,1904,83, United-States, >50K
37, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,60, United-States, <=50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,44, United-States, <=50K
32, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,7192,0,40, United-States, >50K
47, Local-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,14629,0,45, United-States, <=50K
54, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1886,45, United-States, <=50K
70, State-gov, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,25, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,2189,0,98, United-States, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, 7th-8th, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,5178,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,35, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1768,40, United-States, >50K
39, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,43, United-States, >50K
76, State-gov, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,12, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Local-gov, 11th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,2897,0,12, United-States, >50K
33, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,10, United-States, <=50K
47, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
67, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,65, United-States, >50K
47, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,77, United-States, >50K
17, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
70, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,14421,0,40, United-States, >50K
22, Private, Masters, Never-married, Transport-moving, Unmarried, White, Male,0,0,60, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
33, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, India, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, South, <=50K
40, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,13821,0,50, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
42, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,69, United-States, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,32, United-States, <=50K
50, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,7862,0,40, United-States, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Yugoslavia, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, China, >50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1886,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,0,60, United-States, >50K
19, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4051,0,35, Italy, >50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,47, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,48, United-States, <=50K
25, Private, 12th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
25, State-gov, Some-college, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Male,0,0,43, United-States, <=50K
60, Federal-gov, Prof-school, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, China, <=50K
34, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,50, United-States, >50K
66, State-gov, 11th, Divorced, Craft-repair, Unmarried, White, Female,0,0,8, United-States, <=50K
59, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,15, United-States, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, >50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,27, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,32, United-States, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
76, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,14, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, Mexico, >50K
39, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, 9th, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
20, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,20, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, United-States, <=50K
20, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
24, Private, Bachelors, Separated, Protective-serv, Not-in-family, Black, Male,0,0,48, United-States, <=50K
39, Private, 12th, Divorced, Other-service, Not-in-family, White, Male,0,0,13, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,35, United-States, <=50K
21, Private, 11th, Never-married, Protective-serv, Own-child, White, Male,0,0,48, United-States, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
59, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
29, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,50, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
49, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,60, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
63, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
39, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,44, Scotland, >50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,49, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
34, Private, Some-college, Divorced, Tech-support, Wife, White, Female,0,0,11, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,7301,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
31, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
61, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,4, Columbia, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1902,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
35, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Sales, Unmarried, White, Male,15024,0,50, United-States, >50K
40, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
59, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,74, United-States, >50K
20, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
57, Local-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,80, United-States, <=50K
