47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,60, United-States, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
58, Private, HS-grad, Divorced, Sales, Wife, White, Female,99999,0,32, United-States, >50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
56, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
33, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
41, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,38, United-States, <=50K
38, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,4650,0,80, United-States, >50K
21, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1645,15, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,60, United-States, <=50K
38, Private, Masters, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
48, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Without-pay, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
47, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,1594,40, United-States, >50K
41, Private, Some-college, Separated, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
46, Private, Prof-school, Never-married, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
26, Private, 5th-6th, Never-married, Other-service, Own-child, Black, Female,0,0,8, United-States, <=50K
28, Private, Preschool, Never-married, Sales, Own-child, Black, Female,0,0,40, Mexico, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, United-States, >50K
52, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, State-gov, Masters, Never-married, Protective-serv, Own-child, Black, Female,0,0,1, United-States, <=50K
65, Private, Masters, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Local-gov, 7th-8th, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
27, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,27060,0,35, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,16904,0,40, United-States, >50K
58, Private, Some-college, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, >50K
41, Local-gov, 11th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,37, United-States, <=50K
19, Local-gov, 9th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
48, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,4650,0,40, United-States, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, United-States, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Black, Male,0,0,60, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
42, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
60, Private, 7th-8th, Divorced, Tech-support, Wife, White, Female,0,0,38, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,20, United-States, >50K
41, Private, Prof-school, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,21, United-States, <=50K
65, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,15, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,12, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
64, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Never-married, Sales, Husband, White, Male,15024,0,60, United-States, >50K
54, Local-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
66, Private, 9th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,20, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,7687,0,54, United-States, >50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,25, United-States, <=50K
52, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
43, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
51, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,7298,0,42, United-States, <=50K
27, State-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Iran, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,92, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3449,0,40, United-States, >50K
35, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, Yugoslavia, <=50K
37, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,40, Canada, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
57, Local-gov, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,1986,65, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,10, United-States, <=50K
49, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,10, Italy, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,1694,40, United-States, <=50K
35, Private, 5th-6th, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
53, State-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Federal-gov, Prof-school, Never-married, Machine-op-inspct, Husband, White, Male,0,0,54, Cuba, <=50K
32, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Male,14199,0,50, United-States, >50K
22, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Other-relative, White, Female,0,1899,35, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1742,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
37, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,38, United-States, <=50K
56, Private, 7th-8th, Widowed, Farming-fishing, Unmarried, White, Female,0,0,35, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
32, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,45, United-States, >50K
41, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Widowed, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
27, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Widowed, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K
49, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,32, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,7687,0,45, Philippines, >50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,1653,40, United-States, <=50K
63, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,24, South, <=50K
42, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,7687,0,40, United-States, >50K
44, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,80, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,82, England, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,7298,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
69, Self-emp-not-inc, Masters, Widowed, Adm-clerical, Not-in-family, White, Female,2795,0,5, United-States, <=50K
35, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,35, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,40, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
55, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,38, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
