36, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,1887,28, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,13643,0,50, United-States, >50K
59, Local-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,14675,0,60, United-States, <=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,80, United-States, <=50K
26, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, South, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,1744,21, United-States, <=50K
48, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, State-gov, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
56, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,80, United-States, >50K
51, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,5013,0,20, United-States, <=50K
52, Private, 7th-8th, Widowed, Handlers-cleaners, Wife, White, Female,0,0,25, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,20, United-States, <=50K
27, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, >50K
50, Private, 9th, Divorced, Transport-moving, Unmarried, White, Male,0,0,59, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,58, United-States, >50K
33, Private, Masters, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,25, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4442,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
19, Self-emp-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,48, United-States, <=50K
67, Federal-gov, 1st-4th, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,48, United-States, <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,21, United-States, >50K
35, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, >50K
41, Self-emp-inc, Doctorate, Never-married, Farming-fishing, Not-in-family, White, Female,0,556,99, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, >50K
52, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
22, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
38, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,54, Italy, <=50K
21, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3416,0,40, United-States, >50K
43, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Male,7687,0,32, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
54, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Separated, Exec-managerial, Husband, White, Male,0,1978,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Self-emp-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, >50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, China, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,20, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Hong, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,48, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Female,0,0,25, United-States, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,7687,0,40, United-States, >50K
46, Federal-gov, Prof-school, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, China, <=50K
32, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,1408,0,40, United-States, >50K
89, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
31, Private, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,20, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,30, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, Mexico, <=50K
28, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,3908,0,40, United-States, <=50K
54, Private, 9th, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, State-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,8, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,54, Trinadad&Tobago, <=50K
30, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
65, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1896,40, United-States, <=50K
62, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,40, United-States, >50K
43, Private, Assoc-acdm, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
44, Private, Bachelors, Widowed, Craft-repair, Wife, Black, Male,0,0,30, United-States, <=50K
50, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1900,40, United-States, <=50K
61, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Male,0,0,30, Italy, <=50K
37, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,25, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,2640,0,40, United-States, >50K
39, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, United-States, >50K
20, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
18, Private, Some-college, Divorced, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
65, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,99999,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Cuba, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,20, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, <=50K
53, Federal-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,25, United-States, <=50K
44, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,25, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, <=50K
