19, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1902,50, Ireland, >50K
33, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
41, Private, HS-grad, Divorced, Tech-support, Husband, Other, Female,0,0,40, Columbia, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,1765,10, China, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Hungary, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, Guatemala, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,43, Guatemala, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Trinadad&Tobago, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,45, China, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, England, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,15, Thailand, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Taiwan, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, Thailand, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,40, South, <=50K
24, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, Germany, <=50K
37, Local-gov, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, China, >50K
59, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,50, Japan, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Other, Male,0,0,50, Trinadad&Tobago, >50K
20, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Puerto-Rico, <=50K
34, Private, Preschool, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Ireland, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,30, Trinadad&Tobago, <=50K
35, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,43, England, <=50K
66, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, >50K
32, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Trinadad&Tobago, >50K
23, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Thailand, <=50K
58, Without-pay, Prof-school, Separated, Prof-specialty, Husband, White, Male,0,0,60, Haiti, <=50K
18, Private, 11th, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, El-Salvador, <=50K
32, Private, HS-grad, Never-married, Protective-serv, Husband, Other, Male,0,0,40, Greece, <=50K
82, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Scotland, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,70, Thailand, >50K
36, Private, Some-college, Separated, Craft-repair, Not-in-family, Other, Male,0,0,40, Peru, <=50K
35, Private, HS-grad, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,2132,0,40, South, <=50K
50, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, Philippines, <=50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,98, Thailand, >50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Puerto-Rico, <=50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, Peru, <=50K
20, State-gov, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,1656,8, Iran, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
46, Local-gov, 5th-6th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Thailand, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
56, State-gov, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, <=50K
18, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Germany, <=50K
22, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,35, Outlying-US(Guam-USVI-etc), >50K
39, Private, HS-grad, Divorced, Other-service, Wife, Black, Female,0,0,27, Jamaica, <=50K
40, Self-emp-not-inc, HS-grad, Married-spouse-absent, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
42, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Peru, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, Columbia, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Haiti, <=50K
63, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
40, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,15024,0,50, Italy, >50K
42, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Hong, <=50K
60, Federal-gov, 9th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Peru, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,30, Japan, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, Haiti, <=50K
41, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Haiti, <=50K
47, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,38, Dominican-Republic, <=50K
54, Local-gov, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,1976,35, Trinadad&Tobago, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Laos, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Peru, <=50K
54, State-gov, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,73, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
60, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,30, Vietnam, <=50K
21, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Honduras, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Poland, <=50K
26, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,38, Jamaica, >50K
36, Private, Assoc-acdm, Divorced, Tech-support, Wife, White, Male,2586,0,40, Philippines, >50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Vietnam, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
87, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,35, Ecuador, <=50K
45, Private, HS-grad, Never-married, Protective-serv, Unmarried, Other, Male,7298,0,45, Puerto-Rico, >50K
18, Private, Bachelors, Never-married, Tech-support, Own-child, Black, Male,0,0,16, Iran, <=50K
64, Local-gov, 10th, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,30, Ireland, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Taiwan, <=50K
49, Private, Bachelors, Divorced, Other-service, Husband, Black, Male,0,0,40, Philippines, >50K
65, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Nicaragua, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,1902,40, Guatemala, >50K
34, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
28, Local-gov, 1st-4th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,1902,40, Iran, <=50K
52, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Nicaragua, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Scotland, >50K
53, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Poland, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,5013,0,40, Thailand, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, El-Salvador, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Philippines, >50K
48, Federal-gov, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, Thailand, >50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Iran, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,40, Taiwan, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,70, Yugoslavia, >50K
40, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,30, Canada, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,45, Honduras, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
52, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, Guatemala, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, Columbia, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,45, Haiti, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,35, Yugoslavia, <=50K
29, Private, Bachelors, Separated, Adm-clerical, Own-child, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,35, Iran, <=50K
23, Self-emp-not-inc, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Scotland, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Jamaica, >50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,30, Cambodia, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
65, Local-gov, Some-college, Divorced, Sales, Husband, Other, Male,0,0,40, Japan, >50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,3898,0,45, Canada, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, South, <=50K
25, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,30, Taiwan, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Male,0,0,40, Ireland, <=50K
46, Local-gov, 12th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, Ecuador, <=50K
52, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Taiwan, >50K
23, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,35, Vietnam, <=50K
51, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,77, Cambodia, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,7687,0,48, Peru, >50K
23, Self-emp-not-inc, 11th, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,40, Japan, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Greece, >50K
77, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Italy, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Ireland, <=50K
63, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,5045,0,40, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Philippines, <=50K
23, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, Ireland, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,15024,0,60, China, >50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Guatemala, <=50K
47, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, Black, Male,7687,0,42, South, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,50, Taiwan, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, India, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Ireland, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,65, Guatemala, <=50K
39, Private, Bachelors, Separated, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, India, <=50K
28, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
68, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,2936,0,20, Hong, >50K
18, Private, 11th, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
29, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1902,15, Hong, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,10, Guatemala, <=50K
40, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Scotland, >50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Iran, <=50K
37, Private, Bachelors, Separated, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
48, Private, 9th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Yugoslavia, <=50K
66, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Haiti, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Italy, <=50K
